ID,title,issueNumber,date,series_title,series_ID,price,,,,,,
51118,Thanos: A God Up There Listening (Hardcover),0,2014-12-03T00:00:00-0500,Thanos: A God Up There Listening (2014),19211,24.99,,,,,,
51139,Death of Wolverine: The Weapon X Program (2014) #3,3,2014-12-03T00:00:00-0500,Death of Wolverine: The Weapon X Program (2014 - Present),19162,0,,,,,,
47818,Inhuman (2014) #9,9,2014-12-03T00:00:00-0500,Inhuman (2014 - Present),18065,3.99,,,,,,
52750,Thanos Vs. Hulk (2014) #1,1,2014-12-03T00:00:00-0500,Thanos Vs. Hulk (2014 - Present),19734,3.99,,,,,,
52975,Young Avengers by Kieron Gillen & Jamie Mckelvie (Hardcover),0,2014-12-03T00:00:00-0500,Young Avengers by Kieron Gillen & Jamie Mckelvie (2014),19815,49.99,,,,,,
51595,Rise of Incarnates (2014) #7,7,2014-12-01T00:00:00-0500,Rise of Incarnates (2014),19062,0,,,,,,
47277,Amazing Spider-Man: Who Am I? Infinite Digital Comic (2014) #8,8,2014-11-29T00:00:00-0500,Amazing Spider-Man: Who Am I? Infinite Digital Comic (2014),17834,0,,,,,,
48042,Captain America Epic Collection: Captain America Lives Again (Trade Paperback),0,2014-11-26T00:00:00-0500,Captain America Epic Collection: Captain America Lives Again (2014),18147,34.99,,,,,,
51341,Amazing X-Men (2013) #13 (Pichelli Rr&G Variant),13,2014-11-26T00:00:00-0500,Amazing X-Men (2013 - Present),18142,3.99,,,,,,
48400,All-New Invaders Vol. 2: Original Sin (Trade Paperback),0,2014-11-26T00:00:00-0500,All-New Invaders Vol. 2: Original Sin (2015),18321,16.99,,,,,,
51145,MARVEL UNIVERSE ULTIMATE SPIDER-MAN: WEB WARRIORS (2014) #1,1,2014-11-26T00:00:00-0500,MARVEL UNIVERSE ULTIMATE SPIDER-MAN: WEB WARRIORS (2014 - Present),19563,3.99,,,,,,
47809,Inhuman Vol. 1: Genesis (Trade Paperback),0,2014-11-26T00:00:00-0500,Inhuman Vol. 1: Genesis (2014),18066,17.99,,,,,,
50537,Scarlet Spiders (2014) #1,1,2014-11-26T00:00:00-0500,Scarlet Spiders (2014 - Present),18889,3.99,,,,,,
49175,Marvel Masterworks: Golden Age All-Winners (Trade Paperback),0,2014-11-26T00:00:00-0500,Marvel Masterworks: Golden Age All-Winners (2014),18488,29.99,,,,,,
49532,All-New Ghost Rider (2014) #9,9,2014-11-26T00:00:00-0500,All-New Ghost Rider (2014 - Present),18621,3.99,,,,,,
48365,All-New Invaders (2014) #12,12,2014-11-26T00:00:00-0500,All-New Invaders (2014 - Present),18315,3.99,,,,,,
51767,Deathlok (2014) #2 (Whalen Variant),2,2014-11-26T00:00:00-0500,Deathlok (2014 - Present),19405,3.99,,,,,,
49861,Painkiller Jane: The 22 Brides (Trade Paperback),0,2014-11-26T00:00:00-0500,Painkiller Jane: The 22 Brides (2014),18730,17.99,,,,,,
51082,Death of Wolverine: The Logan Legacy (2014) #5,5,2014-11-26T00:00:00-0500,Death of Wolverine: The Logan Legacy (2014 - Present),19083,3.99,,,,,,
48341,Wolverine by Jason Aaron: The Complete Collection (Trade Paperback),0,2014-11-26T00:00:00-0500,Wolverine by Jason Aaron: The Complete Collection (2014),18312,34.99,,,,,,
51340,Amazing X-Men (2013) #13,13,2014-11-26T00:00:00-0500,Amazing X-Men (2013 - Present),18142,3.99,,,,,,
51085,New Warriors (2014) #12,12,2014-11-26T00:00:00-0500,New Warriors (2014 - Present),18619,3.99,,,,,,
52259,New Avengers (2013) #27,27,2014-11-26T00:00:00-0500,New Avengers (2013 - Present),16451,3.99,,,,,,
51086,Nova (2013) #24,24,2014-11-26T00:00:00-0500,Nova (2013 - Present),16411,3.99,,,,,,
48847,The Superior Foes of Spider-Man (2013) #17,17,2014-11-26T00:00:00-0500,The Superior Foes of Spider-Man (2013 - Present),17959,3.99,,,,,,
45801,Amazing Spider-Man Vol. 1.1: Learning to Crawl (Trade Paperback),0,2014-11-26T00:00:00-0500,Amazing Spider-Man Vol. 1.1: Learning to Crawl (2014),17287,17.99,,,,,,
51550,Captain America & the Mighty Avengers (2014) #2,2,2014-11-26T00:00:00-0500,Captain America & the Mighty Avengers (2014 - Present),19160,3.99,,,,,,
48907,Wolverine & the X-Men (2014) #12,12,2014-11-26T00:00:00-0500,Wolverine & the X-Men (2014 - Present),18406,3.99,,,,,,
52324,Oz: Road to Oz (Trade Paperback),0,2014-11-26T00:00:00-0500,Oz: Road to Oz (2014),19621,17.99,,,,,,
51087,Superior Iron Man (2014) #2,2,2014-11-26T00:00:00-0500,Superior Iron Man (2014 - Present),19164,3.99,,,,,,
52438,Scarlet Spiders (2014) #1 (Bagley Variant),1,2014-11-26T00:00:00-0500,Scarlet Spiders (2014 - Present),18889,3.99,,,,,,
49834,Savage Wolverine Vol. 4: The Best There Is (Hardcover),0,2014-11-26T00:00:00-0500,Savage Wolverine Vol. 4: The Best There Is (2014),18720,24.99,,,,,,
49176,Marvel Masterworks: Golden Age All-Winners (Trade Paperback),0,2014-11-26T00:00:00-0500,Marvel Masterworks: Golden Age All-Winners (2014),18489,29.99,,,,,,
50458,Cyclops (2014) #7,7,2014-11-26T00:00:00-0500,Cyclops (2014 - Present),18864,3.99,,,,,,
51765,Deathlok (2014) #2,2,2014-11-26T00:00:00-0500,Deathlok (2014 - Present),19405,3.99,,,,,,
51081,Amazing X-Men (2013) #13,13,2014-11-26T00:00:00-0500,Amazing X-Men (2013 - Present),18142,3.99,,,,,,
48606,Deadpool Vol. 6: Original Sin (Trade Paperback),0,2014-11-26T00:00:00-0500,Deadpool Vol. 6: Original Sin (2015),18349,17.99,,,,,,
50302,Secret Avengers (2014) #10,10,2014-11-26T00:00:00-0500,Secret Avengers (2014 - Present),18818,3.99,,,,,,
50360,Uncanny X-Men (2013) #28,28,2014-11-19T00:00:00-0500,Uncanny X-Men (2013 - Present),17602,3.99,,,,,,
49054,Elektra (2014) #8,8,2014-11-19T00:00:00-0500,Elektra (2014 - Present),18459,3.99,,,,,,
47826,Runaways: The Complete Collection (Trade Paperback),0,2014-11-19T00:00:00-0500,Runaways: The Complete Collection (2014),18072,34.99,,,,,,
51064,Axis: Carnage (2014) #2,2,2014-11-19T00:00:00-0500,Axis: Carnage (2014 - Present),19085,3.99,,,,,,
52258,New Avengers (2013) #26 (Francavilla Rr&G Variant),26,2014-11-19T00:00:00-0500,New Avengers (2013 - Present),16451,3.99,,,,,,
50317,Amazing Spider-Man (2014) #10 (Dell'Otto Variant),10,2014-11-19T00:00:00-0500,Amazing Spider-Man (2014 - Present),17285,3.99,,,,,,
51421,Avengers & X-Men: Axis (2014) #6 (Schiti Young Guns Variant),6,2014-11-19T00:00:00-0500,Avengers & X-Men: Axis (2014),18904,3.99,,,,,,
49238,Wolverine: Three Months to Die Book 2 (Trade Paperback),0,2014-11-19T00:00:00-0500,Wolverine: Three Months to Die Book 2 (2015),18519,19.99,,,,,,
52234,Moon Knight (2014) #9 (Shalvey Variant),9,2014-11-19T00:00:00-0500,Moon Knight (2014 - Present),18467,3.99,,,,,,
50561,Spider-Woman (2014) #1,1,2014-11-19T00:00:00-0500,Spider-Woman (2014 - Present),18894,3.99,,,,,,
51069,Guardians of the Galaxy (2013) #21,21,2014-11-19T00:00:00-0500,Guardians of the Galaxy (2013 - Present),16410,3.99,,,,,,
49820,Guardians of the Galaxy Vol. 3: Guardians Disassembled (Hardcover),0,2014-11-19T00:00:00-0500,Guardians of the Galaxy Vol. 3: Guardians Disassembled (2014),18712,24.99,,,,,,
50605,Avengers & X-Men: Axis (2014) #6,6,2014-11-19T00:00:00-0500,Avengers & X-Men: Axis (2014),18904,3.99,,,,,,
49040,Daredevil (2014) #10,10,2014-11-19T00:00:00-0500,Daredevil (2014 - Present),18457,3.99,,,,,,
51078,Loki: Agent of Asgard (2014) #8,8,2014-11-19T00:00:00-0500,Loki: Agent of Asgard (2014 - Present),18340,2.99,,,,,,
51068,Death of Wolverine: The Weapon X Program (2014) #2,2,2014-11-19T00:00:00-0500,Death of Wolverine: The Weapon X Program (2014 - Present),19162,3.99,,,,,,
51315,Amazing Spider-Man (2014) #10 (Wamester Marvel Animation Spider-&#8203;Verse Variant),10,2014-11-19T00:00:00-0500,Amazing Spider-Man (2014 - Present),17285,3.99,,,,,,
51530,Black Widow (2014) #12 (Christopher Variant),12,2014-11-19T00:00:00-0500,Black Widow (2014 - Present),18138,3.99,,,,,,
47817,Inhuman (2014) #8,8,2014-11-19T00:00:00-0500,Inhuman (2014 - Present),18065,3.99,,,,,,
51892,Guardians of the Galaxy (2013) #21 (Nguyen Rr&G Variant),21,2014-11-19T00:00:00-0500,Guardians of the Galaxy (2013 - Present),16410,3.99,,,,,,
50404,Guardians of the Galaxy by Abnett & Lanning: The Complete Collection (Trade Paperback),0,2014-11-19T00:00:00-0500,Guardians of the Galaxy by Abnett & Lanning: The Complete Collection (2014),18843,34.99,,,,,,
49390,The Punisher (2014) #12,12,2014-11-19T00:00:00-0500,The Punisher (2014 - Present),18572,3.99,,,,,,
51063,Avengers World (2014) #15,15,2014-11-19T00:00:00-0500,Avengers World (2014 - Present),18398,3.99,,,,,,
48421,Powers: Bureau (2013) #12,12,2014-11-19T00:00:00-0500,Powers: Bureau (2013 - Present),17533,3.95,,,,,,
51412,Avengers (2012) #38 (Zdarsky Rr&G Variant),38,2014-11-19T00:00:00-0500,Avengers (2012 - Present),16452,3.99,,,,,,
51420,Avengers & X-Men: Axis (2014) #6 (Ribic Inversion Variant),6,2014-11-19T00:00:00-0500,Avengers & X-Men: Axis (2014),18904,3.99,,,,,,
52873,Uncanny X-Men (2013) #28 (Kristantina Rr&G Variant),28,2014-11-19T00:00:00-0500,Uncanny X-Men (2013 - Present),17602,3.99,,,,,,
51443,Avengers World (2014) #15 (Aragones Rr&G Variant),15,2014-11-19T00:00:00-0500,Avengers World (2014 - Present),18398,3.99,,,,,,
48976,Silver Surfer Epic Collection: When Calls Galactus (Trade Paperback),0,2014-11-19T00:00:00-0500,Silver Surfer Epic Collection: When Calls Galactus (2014),18432,34.99,,,,,,
51688,Deadpool (2012) #37 (Koblish RR&G Variant),37,2014-11-19T00:00:00-0500,Deadpool (2012 - Present),16542,3.99,,,,,,
49085,Moon Knight (2014) #9,9,2014-11-19T00:00:00-0500,Moon Knight (2014 - Present),18467,3.99,,,,,,
47997,Black Widow (2014) #12,12,2014-11-19T00:00:00-0500,Black Widow (2014 - Present),18138,3.99,,,,,,
48392,Avengers (2012) #38,38,2014-11-19T00:00:00-0500,Avengers (2012 - Present),16452,3.99,,,,,,
49304,Iron Fist: The Living Weapon Vol. 1 - Rage (Trade Paperback),0,2014-11-19T00:00:00-0500,Iron Fist: The Living Weapon Vol. 1 - Rage (2014),18540,17.99,,,,,,
48415,Powers: Bureau Vol. 2 - Icons (Trade Paperback),0,2014-11-19T00:00:00-0500,Powers: Bureau Vol. 2 - Icons (2014),18328,19.99,,,,,,
49783,Fantastic Four (2014) #13,13,2014-11-19T00:00:00-0500,Fantastic Four (2014 - Present),18700,3.99,,,,,,
49931,X-Force (2014) #12,12,2014-11-19T00:00:00-0500,X-Force (2014 - Present),18762,3.99,,,,,,
49837,THOR: GOD OF THUNDER VOL. 4 - THE LAST DAYS OF MIDGARD PREMIERE HC  (Hardcover),0,2014-11-19T00:00:00-0500,THOR: GOD OF THUNDER VOL. 4 - THE LAST DAYS OF MIDGARD PREMIERE HC  (2014),18721,24.99,,,,,,
48924,Magneto (2014) #12,12,2014-11-19T00:00:00-0500,Magneto (2014 - Present),18407,3.99,,,,,,
51067,Deadpool (2012) #37,37,2014-11-19T00:00:00-0500,Deadpool (2012 - Present),16542,2.99,,,,,,
51065,Axis: Revolutions (2014) #2,2,2014-11-19T00:00:00-0500,Axis: Revolutions (2014),19086,3.99,,,,,,
52257,New Avengers (2013) #26,26,2014-11-19T00:00:00-0500,New Avengers (2013 - Present),16451,3.99,,,,,,
45809,Amazing Spider-Man (2014) #10,10,2014-11-19T00:00:00-0500,Amazing Spider-Man (2014 - Present),17285,3.99,,,,,,
50406,Realm of Kings (Trade Paperback),0,2014-11-19T00:00:00-0500,Realm of Kings (2014),18845,34.99,,,,,,
51079,Storm (2014) #5,5,2014-11-15T00:00:00-0500,Storm (2014 - Present),19046,3.99,,,,,,
48548,Avengers Undercover Vol. 2: Going Native (Trade Paperback),0,2014-11-12T00:00:00-0500,Avengers Undercover Vol. 2: Going Native (2015),18343,15.99,,,,,,
47765,Thor: God of Thunder Vol. 4 - The Last Days of Midgard (Trade Paperback),0,2014-11-12T00:00:00-0500,Thor: God of Thunder Vol. 4 - The Last Days of Midgard (2014),18042,16.99,,,,,,
50554,Spider-Verse (2014) #1,1,2014-11-12T00:00:00-0500,Spider-Verse (2014 - Present),18892,3.99,,,,,,
50504,Nightcrawler (2014) #8,8,2014-11-12T00:00:00-0500,Nightcrawler (2014 - Present),18875,3.99,,,,,,
51057,Guardians 3000 (2014) #2,2,2014-11-12T00:00:00-0500,Guardians 3000 (2014 - Present),19434,3.99,,,,,,
49795,Fantastic Four Vol. 2: Original Sin (Trade Paperback),0,2014-11-12T00:00:00-0500,Fantastic Four Vol. 2: Original Sin (2015),18705,15.99,,,,,,
48225,Marvel Universe Avengers Assemble (Digest),0,2014-11-12T00:00:00-0500,Marvel Universe Avengers Assemble (2014),18258,9.99,,,,,,
50490,Nightcrawler Vol. 1: Homecoming (Trade Paperback),0,2014-11-12T00:00:00-0500,Nightcrawler Vol. 1: Homecoming (2014),18873,15.99,,,,,,
51062,Superior Iron Man (2014) #1,1,2014-11-12T00:00:00-0500,Superior Iron Man (2014 - Present),19164,3.99,,,,,,
48334,Silver Surfer (2014) #7,7,2014-11-12T00:00:00-0500,Silver Surfer (2014 - Present),18310,3.99,,,,,,
48482,Bucky Barnes: Winter Soldier (2014) #2,2,2014-11-12T00:00:00-0500,Bucky Barnes: Winter Soldier (2014 - Present),18337,3.99,,,,,,
49266,All-New Ultimates (2014) #10,10,2014-11-12T00:00:00-0500,All-New Ultimates (2014 - Present),18524,3.99,,,,,,
50212,Savage Hulk (2014) #6,6,2014-11-12T00:00:00-0500,Savage Hulk (2014 - Present),18803,3.99,,,,,,
51053,All-New Captain America (2014) #1,1,2014-11-12T00:00:00-0500,All-New Captain America (2014 - Present),19163,3.99,,,,,,
51115,Marvel Universe Avengers Assemble Season Two (2014) #1,1,2014-11-12T00:00:00-0500,Marvel Universe Avengers Assemble Season Two (2014),19210,3.99,,,,,,
49026,Captain Marvel (2014) #9,9,2014-11-12T00:00:00-0500,Captain Marvel (2014 - Present),18455,3.99,,,,,,
48087,Marvel Masterworks: The Incredible Hulk (Hardcover),0,2014-11-12T00:00:00-0500,Marvel Masterworks: The Incredible Hulk (2014),18172,69.99,,,,,,
51049,Captain America & the Mighty Avengers (2014) #1,1,2014-11-12T00:00:00-0500,Captain America & the Mighty Avengers (2014 - Present),19160,3.99,,,,,,
50588,Avengers World Vol. 2: Ascension (Trade Paperback),0,2014-11-12T00:00:00-0500,Avengers World Vol. 2: Ascension (2014),18902,17.99,,,,,,
48100,Avengers Epic Collection: Earthâ€™S Mightiest Heroes (Trade Paperback),0,2014-11-12T00:00:00-0500,Avengers Epic Collection: Earthâ€™S Mightiest Heroes (2014),18181,34.99,,,,,,
51055,Axis: Hobgoblin (2014) #2,2,2014-11-12T00:00:00-0500,Axis: Hobgoblin (2014 - Present),19084,3.99,,,,,,
51061,Thor (2014) #2,2,2014-11-12T00:00:00-0500,Thor (2014 - Present),19759,3.99,,,,,,
51100,Original Sin: Thor & Loki - The Tenth Realm (Trade Paperback),0,2014-11-12T00:00:00-0500,Original Sin: Thor & Loki - The Tenth Realm (2014),19201,0,,,,,,
50604,Avengers & X-Men: Axis (2014) #5,5,2014-11-12T00:00:00-0500,Avengers & X-Men: Axis (2014),18904,3.99,,,,,,
51056,Death of Wolverine: The Logan Legacy (2014) #4,4,2014-11-12T00:00:00-0500,Death of Wolverine: The Logan Legacy (2014 - Present),19083,3.99,,,,,,
49208,Miles Morales: Ultimate Spider-Man (2014) #7,7,2014-11-12T00:00:00-0500,Miles Morales: Ultimate Spider-Man (2014 - Present),18508,3.99,,,,,,
49124,She-Hulk (2014) #10,10,2014-11-12T00:00:00-0500,She-Hulk (2014 - Present),18472,2.99,,,,,,
47515,George Romero's Empire of the Dead: Act Two (2014) #3,3,2014-11-12T00:00:00-0500,George Romero's Empire of the Dead: Act Two (2014 - Present),17945,3.99,,,,,,
48088,Marvel Masterworks: The Incredible Hulk (Hardcover),0,2014-11-12T00:00:00-0500,Marvel Masterworks: The Incredible Hulk (2014),18173,69.99,,,,,,
51060,Nova (2013) #23,23,2014-11-12T00:00:00-0500,Nova (2013 - Present),16411,3.99,,,,,,
51058,Hawkeye vs Deadpool (2014) #2,2,2014-11-12T00:00:00-0500,Hawkeye vs Deadpool (2014),19074,3.99,,,,,,
49704,Miracleman (2014) #13 (Molina Variant),13,2014-11-05T00:00:00-0500,Miracleman (2014 - Present),18688,4.99,,,,,,
50788,Rocket Raccoon (2014) #5,5,2014-11-05T00:00:00-0500,Rocket Raccoon (2014 - Present),18806,3.99,,,,,,
48966,Captain America: The Death of Captain America Prose Novel (Trade Paperback),0,2014-11-05T00:00:00-0500,Captain America: The Death of Captain America Prose Novel (2014),18423,7.99,,,,,,
49297,Deadpool Vs. X-Force (Trade Paperback),0,2014-11-05T00:00:00-0500,Deadpool Vs. X-Force (2020 - Present),18538,15.99,,,,,,
51116,Death of Wolverine: Life After Logan (2014) #1 (Tedesco Variant),1,2014-11-05T00:00:00-0500,Death of Wolverine: Life After Logan (2014 - Present),19161,3.99,,,,,,
51048,X-Men (2013) #21,21,2014-11-05T00:00:00-0500,X-Men (2013 - Present),17635,3.99,,,,,,
49832,New Avengers Vol. 4: A Perfect World (Hardcover),0,2014-11-05T00:00:00-0500,New Avengers Vol. 4: A Perfect World (2014),18718,24.99,,,,,,
49187,ELEKTRA VOL. 1: BLOODLINES  (Trade Paperback),0,2014-11-05T00:00:00-0500,ELEKTRA VOL. 1: BLOODLINES  (2014),18497,17.99,,,,,,
48284,Fantastic Four by Jonathan Hickman (Hardcover),0,2014-11-05T00:00:00-0500,Fantastic Four by Jonathan Hickman (2014),18291,125,,,,,,
45808,Amazing Spider-Man (2014) #9,9,2014-11-05T00:00:00-0500,Amazing Spider-Man (2014 - Present),17285,3.99,,,,,,
51052,Legendary Star-Lord (2014) #5,5,2014-11-05T00:00:00-0500,Legendary Star-Lord (2014 - Present),19044,3.99,,,,,,
51024,Dark Tower: The Drawing of the Three - The Prisoner (2014) #4,4,2014-11-05T00:00:00-0500,Dark Tower: The Drawing of the Three - The Prisoner (2014 - Present),19090,3.99,,,,,,
49703,Miracleman (2014) #13 (Pichelli Variant),13,2014-11-05T00:00:00-0500,Miracleman (2014 - Present),18688,4.99,,,,,,
47977,All-New X-Factor (2014) #16,16,2014-11-05T00:00:00-0500,All-New X-Factor (2014 - Present),18136,3.99,,,,,,
50603,Avengers & X-Men: Axis (2014) #4,4,2014-11-05T00:00:00-0500,Avengers & X-Men: Axis (2014),18904,3.99,,,,,,
50555,Spider-Verse Team-Up (2014) #1,1,2014-11-05T00:00:00-0500,Spider-Verse Team-Up (2014 - Present),18893,3.99,,,,,,
50686,Deadpool's Art of War (2014) #2,2,2014-11-05T00:00:00-0500,Deadpool's Art of War (2014 - Present),18978,3.99,,,,,,
50316,Amazing Spider-Man (2014) #9 (WAMESTER MARVEL ANIMATION SPIDER-VERSE VARIANT),9,2014-11-05T00:00:00-0500,Amazing Spider-Man (2014 - Present),17285,3.99,,,,,,
51050,Death of Wolverine: Life After Logan (2014) #1,1,2014-11-05T00:00:00-0500,Death of Wolverine: Life After Logan (2014 - Present),19161,3.99,,,,,,
49809,Avengers Vol. 6: Infinite Avengers (Hardcover),0,2014-11-05T00:00:00-0500,Avengers Vol. 6: Infinite Avengers (2014),18711,24.99,,,,,,
49201,Miles Morales: Ultimate Spider-Man Vol. 1 - Revival (Trade Paperback),0,2014-11-05T00:00:00-0500,Miles Morales: Ultimate Spider-Man Vol. 1 - Revival (2014),18509,17.99,,,,,,
51051,Death of Wolverine: The Weapon X Program (2014) #1,1,2014-11-05T00:00:00-0500,Death of Wolverine: The Weapon X Program (2014 - Present),19162,3.99,,,,,,
51102,Men of Wrath (2014) #2,2,2014-11-05T00:00:00-0500,Men of Wrath (2014 - Present),19120,3.5,,,,,,
50381,Hulk (2014) #8,8,2014-11-05T00:00:00-0500,Hulk (2014 - Present),18834,3.99,,,,,,
49633,Miracleman (2014) #13,13,2014-11-05T00:00:00-0500,Miracleman (2014 - Present),18688,4.99,,,,,,
50233,Deadpool Classic Vol. 10 (Trade Paperback),0,2014-11-05T00:00:00-0500,Deadpool Classic Vol. 10 (2014),18809,29.99,,,,,,
53277,Men of Wrath (2014) #4,4,2014-11-04T00:00:00-0500,Men of Wrath (2014 - Present),19120,0,,,,,,
53271,All-New Captain America (2014) #3,3,2014-11-04T00:00:00-0500,All-New Captain America (2014 - Present),19163,0,,,,,,
51594,Rise of Incarnates (2014) #6,6,2014-11-01T00:00:00-0400,Rise of Incarnates (2014),19062,0,,,,,,
51586,"The Avengers Featuring Captain Citrus In ""Amazing Inside"" (2014) #2",2,2014-11-01T00:00:00-0400,"The Avengers Featuring Captain Citrus In ""Amazing Inside"" (2014 - Present)",19354,0,,,,,,
50985,Marvel 75th Anniversary Celebration (2014) #1,1,2014-10-29T00:00:00-0400,Marvel 75th Anniversary Celebration (2014),19089,5.99,,,,,,
50983,Death of Wolverine: Deadpool & Captain America (2014) #1,1,2014-10-29T00:00:00-0400,Death of Wolverine: Deadpool & Captain America (2014),19087,3.99,,,,,,
47816,Inhuman (2014) #7,7,2014-10-29T00:00:00-0400,Inhuman (2014 - Present),18065,3.99,,,,,,
50519,Miracleman Book 2: The Red King Syndrome Ross Cover (Hardcover),0,2014-10-29T00:00:00-0400,Miracleman Book 2: The Red King Syndrome Ross Cover (2014),18880,34.99,,,,,,
51125,Invaders (1993) #1,1,2014-10-29T00:00:00-0400,Invaders (1993),19217,0,,,,,,
50978,Guardians of the Galaxy (2013) #20,20,2014-10-29T00:00:00-0400,Guardians of the Galaxy (2013 - Present),16410,3.99,,,,,,
46403,Savage Wolverine (Trade Paperback),0,2014-10-29T00:00:00-0400,Savage Wolverine (2014),17542,17.99,,,,,,
51127,Invaders (1993) #3,3,2014-10-29T00:00:00-0400,Invaders (1993),19217,0,,,,,,
48906,Wolverine & the X-Men (2014) #11,11,2014-10-29T00:00:00-0400,Wolverine & the X-Men (2014 - Present),18406,3.99,,,,,,
50981,Death of Wolverine: The Logan Legacy (2014) #3,3,2014-10-29T00:00:00-0400,Death of Wolverine: The Logan Legacy (2014 - Present),19083,3.99,,,,,,
49782,Fantastic Four (2014) #12,12,2014-10-29T00:00:00-0400,Fantastic Four (2014 - Present),18700,3.99,,,,,,
48947,Wolverine & the X-Men Vol. 1: Tomorrow Never Leaves (Trade Paperback),0,2014-10-29T00:00:00-0400,Wolverine & the X-Men Vol. 1: Tomorrow Never Leaves (2014),18414,17.99,,,,,,
51096,Thunderbolts (2012) #32,32,2014-10-29T00:00:00-0400,Thunderbolts (2012 - Present),17154,0,,,,,,
50982,Axis: Revolutions (2014) #1,1,2014-10-29T00:00:00-0400,Axis: Revolutions (2014),19086,3.99,,,,,,
48085,Marvel Masterworks: The Avengers (Trade Paperback),0,2014-10-29T00:00:00-0400,Marvel Masterworks: The Avengers (2014),18170,24.99,,,,,,
50986,Nova (2013) #22,22,2014-10-29T00:00:00-0400,Nova (2013 - Present),16411,3.99,,,,,,
50980,Axis: Carnage (2014) #1,1,2014-10-29T00:00:00-0400,Axis: Carnage (2014 - Present),19085,3.99,,,,,,
49680,Miracleman Book 2: The Red King Syndrome (Hardcover),0,2014-10-29T00:00:00-0400,Miracleman Book 2: The Red King Syndrome (2014),18693,34.99,,,,,,
50979,All-New X-Men (2012) #33,33,2014-10-29T00:00:00-0400,All-New X-Men (2012 - Present),16449,3.99,,,,,,
51126,Invaders (1993) #2,2,2014-10-29T00:00:00-0400,Invaders (1993),19217,0,,,,,,
47276,Amazing Spider-Man: Who Am I? Infinite Digital Comic (2014) #7,7,2014-10-29T00:00:00-0400,Amazing Spider-Man: Who Am I? Infinite Digital Comic (2014),17834,0,,,,,,
50984,Deathlok (2014) #1,1,2014-10-29T00:00:00-0400,Deathlok (2014 - Present),19405,3.99,,,,,,
50780,Uncanny X-Men/Iron Man/Nova: No End In Sight (Trade Paperback),0,2014-10-29T00:00:00-0400,Uncanny X-Men/Iron Man/Nova: No End In Sight (2014),19004,15.99,,,,,,
