character,ability_type
Dream Crystal (Earth-9602),Illusionists
Dreamqueen (Earth-616),Illusionists
Druig (Earth-616),Illusionists
E.V.A. (Earth-616),Illusionists
Elizabeth Braddock (Earth-1081),Illusionists
Elizabeth Braddock (Earth-12131),Illusionists
Elizabeth Braddock (Earth-295),Illusionists
Elizabeth Braddock (Earth-616),Illusionists
Elizabeth Braddock (Earth-91119),Illusionists
Elysia (Earth-616),Illusionists
Emma Frost (Earth-616),Illusionists
Emma Frost (Earth-91119),Illusionists
Emma Frost (Earth-TRN533),Illusionists
Emma Frost (Skrull) (Earth-616),Illusionists
Enthralla (Earth-982),Illusionists
Eric Payne (Earth-616),Illusionists
Eric Williams (Earth-616),Illusionists
Esme Cuckoo (Earth-616),Illusionists
Fantasia (Earth-616),Illusionists
Fatale (Earth-616),Illusionists
Figment (Earth-616),Illusionists
Francis Klum (Earth-616),Illusionists
Ghost (Earth-904913),Illusionists
Grace (Mutant) (Earth-616),Illusionists
Gracie Smith (Earth-616),Illusionists
Grom (Earth-616),Illusionists
Harold Stark (Earth-9602),Illusionists
Hela (Earth-616),Illusionists
Holly Bright (Earth-616),Illusionists
Hoodwink (Earth-616),Illusionists
Hope Summers (Earth-616),Illusionists
Horace Littleton (Earth-616),Illusionists
Illyana Rasputina (Earth-23238),Illusionists
Inka (Earth-616),Illusionists
Irma Cuckoo (Earth-616),Illusionists
Jasmine Destine (Earth-616),Illusionists
Jason Stryker (Earth-10005),Illusionists
Jason Wyngarde (Clone) (Earth-616),Illusionists
Jason Wyngarde (Earth-101001),Illusionists
Jason Wyngarde (Earth-1610),Illusionists
Jason Wyngarde (Earth-295),Illusionists
Jason Wyngarde (Earth-616),Illusionists
Jason Wyngarde (Earth-8107),Illusionists
Jason Wyngarde (Earth-92131),Illusionists
Jason Wyngarde (Earth-9602),Illusionists
Jean Grey (Earth-295),Illusionists
Jean Grey (Earth-616),Illusionists
Jean Grey (Earth-91119),Illusionists
Jean Grey (Earth-TRN240),Illusionists
Jennifer LeBeau (Earth-9602),Illusionists
Jimaine Szardos (Earth-616),Illusionists
John Break-Sky (Earth-13729),Illusionists
Jonathan Richards (Earth-967),Illusionists
Jonothon Starsmore (Earth-616),Illusionists
Jormungand (Earth-20051),Illusionists
Jormungand (Earth-3752),Illusionists
Jormungand (Earth-616),Illusionists
Jormungandr (Earth-2301),Illusionists
Joseph Wade (Earth-616),Illusionists
Joshua Ayers (Earth-616),Illusionists
Joshua Ayers (Earth-7712),Illusionists
Julius Dupree (Earth-616),Illusionists
Kaluu (Earth-616),Illusionists
Karl Mordo (Earth-616),Illusionists
Keith Remsen (Earth-148611),Illusionists
Khoryphos (Earth-616),Illusionists
Krystal (Mutant) (Earth-616),Illusionists
Lara King (Earth-58163),Illusionists
Lara King (Earth-616),Illusionists
Larry Bodine (Earth-616),Illusionists
Larry Ekler (Earth-616),Illusionists
Lightning Bug (Morlock) (Earth-616),Illusionists
Lil' Bro (Earth-616),Illusionists
Loki Laufeyson (Earth-12131),Illusionists
Loki Laufeyson (Ikol) (Earth-616),Illusionists
Luz (Earth-616),Illusionists
Magique (Earth-1137),Illusionists
Magique (Earth-616),Illusionists
Magus (Earth-311),Illusionists
Maha Yogi (Earth-616),Illusionists
Malcolm Drake (Earth-616),Illusionists
Mandarin (Earth-616),Illusionists
Mar-Vell (Earth-616),Illusionists
Mar-Vell (Earth-91119),Illusionists
Martinique Wyngarde (Earth-32000),Illusionists
Martinique Wyngarde (Earth-41001),Illusionists
Martinique Wyngarde (Earth-616),Illusionists
Marvin Flumm (Earth-616),Illusionists
Megan Gwynn (Earth-11080),Illusionists
Megan Gwynn (Earth-616),Illusionists
Megan Gwynn (Earth-80920),Illusionists
Megan Gwynn (Earth-8096),Illusionists
Megan Gwynn (Earth-TRN533),Illusionists
Melissa Hanover (Earth-712),Illusionists
Mephisto (Earth-121347),Illusionists
Mephisto (Earth-616),Illusionists
Mephisto (Earth-TRN407),Illusionists
Mesmero (Vincent) (Earth-616),Illusionists
Michael Twoyoungmen (Earth-616),Illusionists
Modred (Earth-616),Illusionists
Monako (Earth-616),Illusionists
Morgan le Fay (Earth-616),Illusionists
Mysterion (Earth-616),Illusionists
Mysterion (Earth-TRN461),Illusionists
Naga (Earth-616),Illusionists
Nancy (Mutant) (Earth-616),Illusionists
Nathan Summers (Earth-12131),Illusionists
Nathan Summers (Earth-58161),Illusionists
Nathan Summers (Earth-58162),Illusionists
Nathaniel Grey (Earth-295),Illusionists
Necrom (Earth-148),Illusionists
Nightmare (Earth-616),Illusionists
Niles Cable (Earth-9602),Illusionists
Niles Dayspring (Earth-9602),Illusionists
One-Above-All (Multiverse),Illusionists
Onslaught (Psychic Entity) (Earth-616),Illusionists
Pallas Athena (Earth-9602),Illusionists
Penny Burka (Earth-93060),Illusionists
Phastos (Earth-616),Illusionists
Phoebe Cuckoo (Earth-616),Illusionists
Plan Chu (Earth-616),Illusionists
Psychedelia (Earth-900),Illusionists
Quentin Beck (Earth-13017),Illusionists
Quentin Beck (Earth-616),Illusionists
Quentin Beck (Earth-803),Illusionists
Quentin Beck (Earth-8107),Illusionists
Quentin Beck (Earth-91119),Illusionists
Quentin Beck (Earth-91126),Illusionists
Quentin Beck (Earth-92131),Illusionists
Quentin Beck (Earth-BW08),Illusionists
Quentin Beck (Earth-TRN461),Illusionists
Quincy Marrow (Earth-616),Illusionists
Quintavius Quire (Earth-616),Illusionists
Quintavius Quire (Earth-91172),Illusionists
Rachel Summers (Earth-TRN533),Illusionists
Regan Wyngarde (Earth-41001),Illusionists
Regan Wyngarde (Earth-616),Illusionists
Roderick Kingsley (Clone) (Earth-928),Illusionists
Satrina (Earth-616),Illusionists
Silas Warden (Earth-616),Illusionists
Sophie Cuckoo (Earth-616),Illusionists
Spiders Man (Earth-9997),Illusionists
Sprite (Eternal) (Earth-616),Illusionists
Stepford Cuckoos (Earth-616),Illusionists
Stephen Strange (Earth-11127),Illusionists
Stephen Strange (Earth-12131),Illusionists
Stephen Strange (Earth-24133),Illusionists
Stephen Strange (Earth-616),Illusionists
Stephen Strange (Earth-91119),Illusionists
Stephen Strange (Earth-9997),Illusionists
Strange (Earth-BW27),Illusionists
Supergiant (Earth-TRN400),Illusionists
Susan Scarbo (Earth-616),Illusionists
Hannibal King (Earth-616),Illusionists
Hans (Sinister) (Earth-616),Illusionists
Harold Osborn (Earth-1610),Illusionists
Hebe Panhellenios (Earth-616),Illusionists
Hector (Pantheon) (Earth-616),Illusionists
Heimdall (Earth-616),Illusionists
Hela (Earth-616),Illusionists
Hellverine (Earth-616),Illusionists
Henri Huang (Earth-928),Illusionists
Henry Logan (Earth-9602),Illusionists
Henry McCoy (Earth-1031),Illusionists
Henry McCoy (Earth-10330),Illusionists
Henry McCoy (Earth-1036),Illusionists
Henry McCoy (Earth-1038),Illusionists
Henry McCoy (Earth-12),Illusionists
Henry McCoy (Earth-1298),Illusionists
Henry McCoy (Earth-15104),Illusionists
Henry McCoy (Earth-161),Illusionists
Henry McCoy (Earth-1610),Illusionists
Henry McCoy (Earth-20051),Illusionists
Henry McCoy (Earth-2122),Illusionists
Henry McCoy (Earth-21993),Illusionists
Henry McCoy (Earth-295),Illusionists
Henry McCoy (Earth-398),Illusionists
Henry McCoy (Earth-4321),Illusionists
Henry McCoy (Earth-5113),Illusionists
Henry McCoy (Earth-523002),Illusionists
Henry McCoy (Earth-5692),Illusionists
Henry McCoy (Earth-70105),Illusionists
Henry McCoy (Earth-721),Illusionists
Henry McCoy (Earth-763),Illusionists
Henry McCoy (Earth-77995),Illusionists
Henry McCoy (Earth-80219),Illusionists
Henry McCoy (Earth-807128),Illusionists
Henry McCoy (Earth-811),Illusionists
Henry McCoy (Earth-81727),Illusionists
Henry McCoy (Earth-8320),Illusionists
Henry McCoy (Earth-8545),Illusionists
Henry McCoy (Earth-8649),Illusionists
Henry McCoy (Earth-90227),Illusionists
Henry McCoy (Earth-9105),Illusionists
Henry McCoy (Earth-9670),Illusionists
Henry McCoy (Earth-9916),Illusionists
Henry McCoy (Earth-9997),Illusionists
Henry McCoy (X-Beast) (Earth-616),Illusionists
Hephaestus Aetnaeus (Earth-616),Illusionists
Hera (Earth-9602),Illusionists
Hercules (Demi-God) (Earth-616),Illusionists
Hercules (Earth-5692),Illusionists
Hermes Diaktoros (Earth-616),Illusionists
Herr Kleiser (Earth-1610),Illusionists
Hippolyta (Earth-616),Illusionists
Hiro-Kala (Earth-616),Illusionists
Hobgoblin (Secret War) (Earth-616),Illusionists
Hope Summers (Earth-616),Illusionists
Hope Summers (Earth-91119),Illusionists
Hudson Logan (Earth-982),Illusionists
Hui Lin (Earth-616),Illusionists
Hulk (Robert Bruce Banner),Illusionists
Hydra Prime 001 (Earth-616),Illusionists
Hydra (Olympian Beast) (Earth-616),Illusionists
Hyperion (Earth-12041),Illusionists
Ian Zola (Earth-616),Illusionists
Imhotep (Demon) (Earth-616),Illusionists
Inari (Earth-616),Illusionists
Inez Temple (Earth-616),Illusionists
Inhumans (Skrull) (Earth-616),Illusionists
Inner Demons (Earth-616),Illusionists
J'onn J'onzz (Earth-9602),Illusionists
Jack Dio (Earth-616),Illusionists
Jack Harrison (Earth-616),Illusionists
Jack Russell (Earth-616),Illusionists
Jack Russell (Earth-91119),Illusionists
Jack Taggart (Earth-199999),Illusionists
"Jacob Gavin, Jr. (Earth-616)",Illusionists
Jacqueline Falsworth (Earth-616),Illusionists
James Howlett (Earth-10005),Illusionists
James Howlett (Earth-1004),Illusionists
James Howlett (Earth-1005),Illusionists
James Howlett (Earth-1008),Illusionists
James Howlett (Earth-10245),Illusionists
James Howlett (Earth-1031),Illusionists
James Howlett (Earth-1033),Illusionists
James Howlett (Earth-1034),Illusionists
James Howlett (Earth-1081),Illusionists
James Howlett (Earth-12),Illusionists
James Howlett (Earth-12025),Illusionists
James Howlett (Earth-12131),Illusionists
James Howlett (Earth-1298),Illusionists
James Howlett (Earth-13133),Illusionists
James Howlett (Earth-1610),Illusionists
James Howlett (Earth-199406),Illusionists
James Howlett (Earth-2149),Illusionists
James Howlett (Earth-2182),Illusionists
James Howlett (Earth-21993),Illusionists
James Howlett (Earth-24133),Illusionists
James Howlett (Earth-295),Illusionists
James Howlett (Earth-33900),Illusionists
James Howlett (Earth-3470),Illusionists
James Howlett (Earth-34922),Illusionists
James Howlett (Earth-50701),Illusionists
James Howlett (Earth-5631),Illusionists
James Howlett (Earth-5700),Illusionists
James Howlett (Earth-58163),Illusionists
James Howlett (Earth-600123),Illusionists
James Howlett (Earth-616),Illusionists
James Howlett (Earth-6195),Illusionists
James Howlett (Earth-70105),Illusionists
James Howlett (Earth-807128),Illusionists
James Howlett (Earth-81156),Illusionists
James Howlett (Earth-8545),Illusionists
James Howlett (Earth-900),Illusionists
James Howlett (Earth-90411),Illusionists
James Howlett (Earth-90816),Illusionists
James Howlett (Earth-91119),Illusionists
James Howlett (Earth-94831),Illusionists
James Howlett (Earth-97193),Illusionists
James Howlett (Earth-97799),Illusionists
James Howlett (Earth-9811),Illusionists
James Howlett (Earth-98193),Illusionists
James Howlett (Earth-9997),Illusionists
James Howlett (Earth-BWXP),Illusionists
James Howlett (Earth-TRN064),Illusionists
James Howlett (Earth-TRN414),Illusionists
James Howlett (Earth-TRN416),Illusionists
James Howlett (Earth-TRN417),Illusionists
James Howlett (Earth-TRN517),Illusionists
James Howlett (Earth-TRN533),Illusionists
James Howlett (Mojoverse),Illusionists
James Howlett (Onslaught Reborn) (Earth-616),Illusionists
James Hudson Jr. (Earth-1610),Illusionists
James Madrox (Cortex) (Earth-616),Illusionists
Jarko Grimwood (Earth-26320),Illusionists
Jazinda Kl'rt-Spawn (Earth-616),Illusionists
Jennifer LeBeau (Earth-9602),Illusionists
Jennifer Walters (Earth-20051),Illusionists
Jennifer Walters (Earth-616),Illusionists
Jennifer Walters (Earth-91119),Illusionists
Jenny (Dead Girl) (Earth-616),Illusionists
Johann Schmidt (Earth-12041),Illusionists
Johann Shmidt (Earth-59662),Illusionists
John Eisenhart (Earth-928),Illusionists
John Falsworth (Earth-616),Illusionists
John Greycrow (Earth-161),Illusionists
John Greycrow (Earth-616),Illusionists
"John Howlett, Jr. (Earth-4011)",Illusionists
John Jonah Jameson III (Earth-616),Illusionists
John Jones (Earth-9602),Illusionists
Johnathon Blaze (Earth-616),Illusionists
Johnathon Blaze (Earth-91119),Illusionists
Jolen (Earth-616),Illusionists
Jonathan Garrett (Earth-616),Illusionists
Jonathan Hart (Earth-616),Illusionists
Jonathan Martin (Earth-93060),Illusionists
Jonathan Richards (Earth-967),Illusionists
Joshua Foley (Earth-616),Illusionists
Joshua Guthrie (Earth-616),Illusionists
Jubilation Lee (Earth-13729),Illusionists
Jubilation Lee (Earth-616),Illusionists
Julia Cornwall (Earth-616),Illusionists
Kallark (Earth-616),Illusionists
Karima Shapandar (Earth-616),Illusionists
Kendall Logan (Earth-9811),Illusionists
Kenji Uedo (Earth-11022),Illusionists
Kenji Uedo (Earth-616),Illusionists
Kevin Green (Earth-93060),Illusionists
Advanced Longevity,Immortals
Deities,Immortals
Eternals of Earth,Immortals
Externals,Immortals
Homo supreme,Immortals
Regeneration,Immortals
Vampires,Immortals
Aarkus (Earth-616),Immortals
Aban (Earth-616),Immortals
Abraxas (Multiverse),Immortals
Absalom (Earth-616),Immortals
Adam Destine (Earth-616),Immortals
Adam K'ad-Mon (Earth-616),Immortals
Adrian Toomes (Earth-92131),Immortals
Adriana Soria (Earth-616),Immortals
Agamotto (Earth-616),Immortals
Aged Genghis (Earth-616),Immortals
Aginar (Earth-616),Immortals
Ahmet Abdol (Earth-616),Immortals
Ahpuch (Earth-616),Immortals
Ai Apaec (Earth-616),Immortals
Aleta Ogord (Earth-691),Immortals
Alexi Cronos (Earth-616),Immortals
Alison Blaire (Earth-616),Immortals
Alyssa (Earth-616),Immortals
Amanda Mueller (Earth-616),Immortals
Amatsu-Mikaboshi (Earth-616),Immortals
American Boy (Earth-1009),Immortals
Anath-Na Mut (Earth-616),Immortals
Anthropomorpho (Earth-616),Immortals
Antonio Stark (Earth-1610),Immortals
Anuxa (Earth-616),Immortals
Aphrodite Ourania (Earth-616),Immortals
Ares (Earth-12131),Immortals
Ares (Earth-616),Immortals
Armageddon (Earth-2182),Immortals
Arnim Zola (Earth-10102),Immortals
Arnim Zola (Earth-12041),Immortals
Arnim Zola (Earth-12131),Immortals
Arnim Zola (Earth-12591),Immortals
Arnim Zola (Earth-616),Immortals
Arnim Zola (Earth-8096),Immortals
Arnim Zola (Earth-91119),Immortals
Arnim Zola 4.2.3 (Earth-616),Immortals
Artemis (Olympian) (Earth-616),Immortals
Asad (Earth-26320),Immortals
Astarte (Earth-616),Immortals
Athena Parthenos (Earth-616),Immortals
Atrocity (Earth-616),Immortals
Azazel (Earth-616),Immortals
Azaziah (Earth-616),Immortals
Azrael (Earth-616),Immortals
Azura (Earth-616),Immortals
Balder Odinson (Earth-616),Immortals
Balthakk (Earth-616),Immortals
Barnabbas (Earth-88194),Immortals
Baron Karza (Earth-616),Immortals
Belasco (Earth-616),Immortals
Benjamin Grimm (Earth-616),Immortals
Benjamin Grimm (Earth-9411),Immortals
Benjamin Grimm (Onslaught Reborn) (Earth-616),Immortals
Bennet du Paris (Earth-616),Immortals
Bes (Earth-616),Immortals
Bessie (Earth-616),Immortals
Beta Ray Bill (Earth-616),Immortals
Beyonder (Earth-616),Immortals
Beyonder (Earth-92131),Immortals
Bia (Earth-616),Immortals
Black Axe (Earth-616),Immortals
Blackheart (Earth-121347),Immortals
Blackheart (Earth-616),Immortals
Blaze Allen (Earth-9602),Immortals
Bloodscream (Earth-616),Immortals
Bonita Juarez (Earth-616),Immortals
Bor Burison (Earth-616),Immortals
Bora (Earth-000),Immortals
Boreas (Earth-616),Immortals
Bragi (Earth-616),Immortals
Brix (Earth-000),Immortals
Brona (Earth-616),Immortals
Bruce Dickson (Earth-616),Immortals
Buri (Earth-616),Immortals
Burke (Earth-616),Immortals
Cagliostro (O-Bengh) (Earth-616),Immortals
Cain Marko (Earth-11052),Immortals
Cain Marko (Earth-12131),Immortals
Cain Marko (Earth-616),Immortals
Cameron Hodge (Earth-616),Immortals
Candra (Earth-295),Immortals
Caretaker (Blood) (Earth-616),Immortals
Carlos LaMuerto (Earth-616),Immortals
Cassandra Webb (Earth-616),Immortals
Cassiopeia (Pantheon) (Earth-616),Immortals
Centurious (Earth-616),Immortals
Chalo (Earth-616),Immortals
Chandu (Earth-616),Immortals
Charles Xavier (Earth-905),Immortals
Charles Xavier (Earth-9602),Immortals
Chons (Earth-616),Immortals
Christopher Daniels (Earth-616),Immortals
Chthon (Earth-616),Immortals
Chupa (Earth-26320),Immortals
Claudine Renko (Earth-616),Immortals
Clothilde (Earth-616),Immortals
Clyde Wyncham Jr. (Earth-807128),Immortals
Cole (Neanderthal) (Earth-616),Immortals
Cort Zo Tinnus (Earth-616),Immortals
Corvus Glaive (Earth-616),Immortals
Craig Hollis (Earth-26749),Immortals
Craig Hollis (Earth-616),Immortals
Crease (Earth-26320),Immortals
Creed Quinn (Earth-9602),Immortals
Crule (Earth-616),Immortals
Curtis Webb (Earth-26320),Immortals
Cyndriarr (Earth-616),Immortals
Cyttorak (Earth-616),Immortals
D'Spayre (Earth-616),Immortals
Dafydd ap Andras (Earth-6124),Immortals
Damian Tryp Jr. (Earth-616),Immortals
Danica Talos (Earth-26320),Immortals
Daredevil (Earth-9997),Immortals
Deacon Frost (Earth-26320),Immortals
Deacon Frost (Earth-616),Immortals
Dead Girl (Moonbeam) (Earth-616),Immortals
Death (Earth-616),Immortals
Demeter (Olympian) (Earth-616),Immortals
Devil Dinosaur (Earth-30847),Immortals
Devil Dinosaur (Earth-78411),Immortals
Dieter Reinhardt (Earth-26320),Immortals
The Doctor (Earth-5556),Immortals
Dormammu (Earth-2772),Immortals
Dormammu (Earth-30847),Immortals
Dormammu (Earth-616),Immortals
Dormammu (Earth-91119),Immortals
Dormammu (Earth-92131),Immortals
Dragonetti (Earth-26320),Immortals
Dwayne Taylor (Earth-81156),Immortals
Dweller-in-Darkness (Earth-616),Immortals
Dweller-in-Darkness (Earth-BW27),Immortals
Ebenezer Laughton (Earth-616),Immortals
Edith Harker (Earth-616),Immortals
Ego (Earth-616),Immortals
Eli Damaskinos (Earth-26320),Immortals
Eliphas (Earth-616),Immortals
Elizabeth Braddock (Earth-3933),Immortals
Emery Schaub (Earth-616),Immortals
Emmeline Frost (Earth-52012),Immortals
En Dwi Gast (Earth-616),Immortals
En Sabah Nur (Earth-10197),Immortals
En Sabah Nur (Earth-1100),Immortals
En Sabah Nur (Earth-11052),Immortals
En Sabah Nur (Earth-121193),Immortals
En Sabah Nur (Earth-1298),Immortals
En Sabah Nur (Earth-13393),Immortals
En Sabah Nur (Earth-2182),Immortals
En Sabah Nur (Earth-21993),Immortals
En Sabah Nur (Earth-295),Immortals
En Sabah Nur (Earth-30847),Immortals
En Sabah Nur (Earth-32098),Immortals
En Sabah Nur (Earth-41001),Immortals
En Sabah Nur (Earth-4935),Immortals
En Sabah Nur (Earth-5701),Immortals
En Sabah Nur (Earth-58163),Immortals
En Sabah Nur (Earth-616),Immortals
En Sabah Nur (Earth-691),Immortals
En Sabah Nur (Earth-77995),Immortals
En Sabah Nur (Earth-7964),Immortals
En Sabah Nur (Earth-80521),Immortals
En Sabah Nur (Earth-807128),Immortals
En Sabah Nur (Earth-8096),Immortals
En Sabah Nur (Earth-92131),Immortals
En Sabah Nur (Earth-TRN533),Immortals
Eris (Earth-616),Immortals
Eros (Earth-616),Immortals
Eros (Earth-8591),Immortals
Eros (Earth-9997),Immortals
Eros (Olympian) (Earth-616),Immortals
Eshu (Earth-616),Immortals
Essential (Earth-616),Immortals
Esteban Corazón de Ablo (Earth-616),Immortals
Ethan Warren (Earth-616),Immortals
Farallah (Earth-616),Immortals
Father Time (Elders of the Universe) (Earth-616),Immortals
Fiona Knoblach (Earth-616),Immortals
Forever Man (Mutant) (Earth-616),Immortals
Forsung (Earth-616),Immortals
Foundry (Blood) (Earth-616),Immortals
Frank Castle (Earth-BW20D),Immortals
Frankenstein's Monster (Earth-616),Immortals
Frankenstein's Monster (Earth-BW20D),Immortals
Gabriel Shepherd (Earth-616),Immortals
Galactus (Earth-11911),Immortals
Galactus (Earth-616),Immortals
Galactus (Earth-9601),Immortals
Galactus (Earth-BW27),Immortals
Gali (Earth-616),Immortals
Garbha-Hsien (Earth-21993),Immortals
Garbha-Hsien (Earth-616),Immortals
Garbha-Hsien (Earth-92131),Immortals
Garokk (Earth-616),Immortals
Garokk (Earth-7964),Immortals
Garokk (Earth-92131),Immortals
Gaunt (Earth-29283),Immortals
Gideon (Earth-21993),Immortals
Gideon (Earth-616),Immortals
Gilgamesh (Earth-616),Immortals
