id,title,issueNumber,issue_date,series_title,series_id,print_price
721,Amazing Spider-Man (1999) #509,509,2004-06-23T00:00:00-0400,Amazing Spider-Man (1999 - 2013),454,2.25
22571,Wolverine: Manifest Destiny (2008) #2,2,2008-12-03T00:00:00-0500,Wolverine: Manifest Destiny (2008 - 2009),5997,2.99
45945,Cable and X-Force (2012) #5,5,2013-03-06T00:00:00-0500,Cable and X-Force (2012 - Present),16907,3.99
15630,Daredevil (1998) #29,29,2002-03-01T00:00:00-0500,Daredevil (1998 - 2011),449,0
14934,New X-Men (2001) #115,115,2001-08-01T00:00:00-0400,New X-Men (2001 - 2004),2281,0
46892,The Emerald City of Oz (2013) #4,4,2013-11-06T00:00:00-0500,The Emerald City of Oz (2013 - Present),17662,3.99
18082,Weapon X (2002) #2,2,1969-12-31T19:00:00-0500,Weapon X (2002 - 2004),543,0
5298,Wolverine: Origin (Hardcover),0,2006-10-04T00:00:00-0400,Wolverine: Origin (2006),1840,9.99
10504,Paradise X (2002) #9,9,2003-05-01T00:00:00-0400,Paradise X (2002 - 2003),2059,0
7617,Captain America (1968) #236,236,1979-08-10T00:00:00-0400,Captain America (1968 - 1996),1996,0
21472,Ultimate Spider-Man (Spanish Language Edition) (2000) #8,8,2001-06-10T00:00:00-0400,Ultimate Spider-Man (Spanish Language Edition) (2000 - 2001),5105,2.25
20882,Marvel Adventures Iron Man (2007) #11,11,2008-03-26T00:00:00-0400,Marvel Adventures Iron Man (2007 - 2008),2205,2.99
11723,Thor (1966) #395,395,1988-09-10T00:00:00-0400,Thor (1966 - 1996),2083,0.75
16684,Thor Annual (1966) #5,5,1976-01-05T00:00:00-0500,Thor Annual (1966 - 2001),2978,0
18519,Two-Gun Kid (1948) #122,122,1975-02-10T00:00:00-0500,Two-Gun Kid (1948 - 1977),3662,0
7061,Avengers (1963) #198,198,1980-08-10T00:00:00-0400,Avengers (1963 - 1996),1991,0
38112,"Anita Blake, Vampire Hunter: The Laughing Corpse Ultimate Collection (Trade Paperback)",1,2012-02-08T00:00:00-0500,"Anita Blake, Vampire Hunter: The Laughing Corpse Ultimate Collection (2012 - Present)",13711,34.99
33840,Halo: Fall of Reach - Covenant (2010) #2,2,2011-07-27T00:00:00-0400,Halo: Fall of Reach - Covenant (2010 - 2011),10749,3.99
1910,Toxin (2005) #1,1,2005-04-13T00:00:00-0400,Toxin (2005),889,2.99
25181,Fantastic Four (1998) #569,569,2009-07-29T00:00:00-0400,Fantastic Four (1998 - 2012),421,3.99
6958,Avengers (1963) #104,104,1972-10-10T00:00:00-0400,Avengers (1963 - 1996),1991,0.2
6741,Amazing Spider-Man (1963) #332,332,1990-05-10T00:00:00-0400,Amazing Spider-Man (1963 - 1998),1987,1
17041,Rawhide Kid (1960) #79,79,1970-08-10T00:00:00-0400,Rawhide Kid (1960 - 1979),2988,0
18604,Two-Gun Kid (1948) #83,83,1966-09-10T00:00:00-0400,Two-Gun Kid (1948 - 1977),3662,0
37886,Widow Maker (2010) #1 (RENAUD VARIANT),1,2010-12-08T00:00:00-0500,Widow Maker (2010),13589,3.99
9559,Iron Man (1968) #308,308,1994-09-10T00:00:00-0400,Iron Man (1968 - 1996),2029,0
17305,Amazing Spider-Girl Vol. 2: Comes the Carnage! (Trade Paperback),0,2007-11-14T00:00:00-0500,Amazing Spider-Girl Vol. 2: Comes the Carnage! (2007),3101,9.99
13273,Fantastic Four (1961) #66,66,1967-09-10T00:00:00-0400,Fantastic Four (1961 - 1998),2121,0.12
8247,Daredevil (1963) #256,256,1988-07-10T00:00:00-0400,Daredevil (1963 - 1998),2002,0.75
13932,Uncanny X-Men (1963) #391,391,2001-03-01T00:00:00-0500,Uncanny X-Men (1963 - 2011),2258,0
5990,Ultimate Marvel Flip Magazine (2005) #22,22,2007-02-07T00:00:00-0500,Ultimate Marvel Flip Magazine (2005 - 2007),928,4.99
48927,X-Men Legacy (2012) #20,20,2013-11-20T00:00:00-0500,X-Men Legacy (2012 - Present),16791,2.99
32467,Uncanny X-Men (1963) #522 (VARIANT),522,2010-03-24T00:00:00-0400,Uncanny X-Men (1963 - 2011),2258,3.99
10686,Sgt. Fury and His Howling Commandos (1963) #29,29,1966-04-10T00:00:00-0500,Sgt. Fury and His Howling Commandos (1963 - 1974),2067,0
15232,Silver Surfer (1987) #91,91,1994-04-10T00:00:00-0400,Silver Surfer (1987 - 1998),2288,1.25
6994,Avengers (1963) #137,137,-0001-11-30T00:00:00-0500,Avengers (1963 - 1996),1991,0.25
45821,Astonishing X-Men (2004) #60,60,2013-03-27T00:00:00-0400,Astonishing X-Men (2004 - Present),744,3.99
46802,X-Men Legacy (2012) #5 (Molina Variant),5,2013-01-30T00:00:00-0500,X-Men Legacy (2012 - Present),16791,2.99
48864,Thunderbolts (2012) #23,23,2014-03-19T00:00:00-0400,Thunderbolts (2012 - Present),17154,2.99
32811,X-Men Legacy (2008) #237 (FINCH VARIANT),237,2010-06-23T00:00:00-0400,X-Men Legacy (2008 - 2012),3754,2.99
15327,Thunderbolts (1997) #24,24,-0001-11-30T00:00:00-0500,Thunderbolts (1997 - 2003),2296,0
18823,Spider-Man: Legend of Spider Clan (2002) #3,3,-0001-11-30T00:00:00-0500,Spider-Man: Legend of Spider Clan (2002),3686,0
31487,Wolverine: Savage (2010) #1,1,2010-02-03T00:00:00-0500,Wolverine: Savage (2010),9253,3.99
38993,Vengeance (2011) #5,5,2011-11-23T00:00:00-0500,Vengeance (2011),14720,3.99
42180,Incredible Hulk (2011) #2,2,2011-11-09T00:00:00-0500,Incredible Hulk (2011 - 2012),14876,3.99
10349,New Mutants (1983) #14,14,1984-04-10T00:00:00-0500,New Mutants (1983 - 1991),2055,0.6
23922,Uncanny X-Men (1963) #508,508,2009-04-15T00:00:00-0400,Uncanny X-Men (1963 - 2011),2258,2.99
46896,What If? Avx (2013) #1,1,2013-07-03T00:00:00-0400,What If? Avx (2013 - Present),17666,3.99
29198,Avengers (2010) #12,12,2011-04-20T00:00:00-0400,Avengers (2010 - 2012),9085,3.99
49610,Miracleman (2014) #2 (Art Adams Variant),2,2014-01-29T00:00:00-0500,Miracleman (2014 - Present),18688,4.99
21011,Dark Tower: The Long Road Home (2008) #2 (SKETCH VARIANT),2,2008-04-02T00:00:00-0400,Dark Tower: The Long Road Home (2008),3932,3.99
1424,X-Men Unlimited (2004) #6,6,2004-12-01T00:00:00-0500,X-Men Unlimited (2004 - 2006),714,2.99
32730,Thor (2007) #616,616,2010-10-13T00:00:00-0400,Thor (2007 - 2011),2473,3.99
8389,Daredevil (1963) #41,41,1968-06-10T00:00:00-0400,Daredevil (1963 - 1998),2002,0.12
15258,Savage She-Hulk (1980) #11,11,1980-12-10T00:00:00-0500,Savage She-Hulk (1980 - 1982),2291,0.5
30060,Daken: Dark Wolverine (2010) #4,4,2010-12-29T00:00:00-0500,Daken: Dark Wolverine (2010 - 2012),9368,2.99
21794,Patsy Walker: Hellcat (2008) #2,2,2008-08-06T00:00:00-0400,Patsy Walker: Hellcat (2008 - 2009),5212,2.99
30298,Amazing Spider-Man (1999) #623,623,2010-03-03T00:00:00-0500,Amazing Spider-Man (1999 - 2013),454,2.99
13134,Fantastic Four (1961) #315,315,1988-06-10T00:00:00-0400,Fantastic Four (1961 - 1998),2121,0.75
22950,Moon Knight: Silent Knight (2008) #1,1,2008-12-03T00:00:00-0500,Moon Knight: Silent Knight (2008),6361,3.99
10058,Marvel Comics Presents (1988) #142,142,1993-11-20T00:00:00-0500,Marvel Comics Presents (1988 - 1995),2039,1.5
48096,Warlock by Jim Starlin: The Complete Collection (Trade Paperback),0,2014-01-29T00:00:00-0500,Warlock by Jim Starlin: The Complete Collection (2014),18180,34.99
11252,Tales of Suspense (1959) #13,13,1961-01-10T00:00:00-0500,Tales of Suspense (1959 - 1968),2079,0.1
26596,The Marvels Project (2009) #1 (PAREL VARIANT),1,2009-08-12T00:00:00-0400,The Marvels Project (2009 - 2010),8395,3.99
36648,Wolverine & Jubilee (2010) #1,1,2011-01-19T00:00:00-0500,Wolverine & Jubilee (2010 - 2011),13029,3.99
29378,Incredible Hulk Vol. 3: World War Hulks (Trade Paperback),1,2011-03-30T00:00:00-0400,Incredible Hulk Vol. 3: World War Hulks (2011),10261,15.99
27050,War Machine (2008) #5 (WOLVERINE ART VARIANT),5,2009-04-29T00:00:00-0400,War Machine (2008 - 2010),6410,2.99
17669,Storm (Trade Paperback),0,2008-01-04T00:00:00-0500,Storm (2008),3430,9.99
14259,Wolverine (2003) #4,4,2003-10-01T00:00:00-0400,Wolverine (2003 - 2009),632,0
9475,Iron Man (1968) #232,232,1988-07-10T00:00:00-0400,Iron Man (1968 - 1996),2029,0.75
17876,Captain America Annual (1971) #11,11,1992-01-11T00:00:00-0500,Captain America Annual (1971 - 1991),3629,0
46889,The Emerald City of Oz (2013) #1 (Bachalo Variant),1,2013-07-03T00:00:00-0400,The Emerald City of Oz (2013 - Present),17662,3.99
22434,Weapon Omega (Trade Paperback),0,2008-10-22T00:00:00-0400,Weapon Omega (2008),6057,12.99
26968,Uncanny X-Men (1963) #515,515,2009-09-23T00:00:00-0400,Uncanny X-Men (1963 - 2011),2258,2.99
8336,Daredevil (1963) #336,336,1995-01-10T00:00:00-0500,Daredevil (1963 - 1998),2002,1.5
31666,Web of Spider-Man (2009) #7,7,2010-04-14T00:00:00-0400,Web of Spider-Man (2009 - 2010),9234,3.99
46469,Superior Spider-Man (2013) #2,2,2013-01-30T00:00:00-0500,Superior Spider-Man (2013 - Present),17554,3.99
28718,Peter Parker (2009) #1,1,2010-03-24T00:00:00-0400,Peter Parker (2009 - 2010),9055,2.99
47706,Spider-Man: The Gathering of Five (Trade Paperback),0,2013-12-18T00:00:00-0500,Spider-Man: The Gathering of Five (2013),18004,29.99
11004,Star Brand (1986) #16,16,1988-11-10T00:00:00-0500,Star Brand (1986 - 1989),2075,1.25
28276,Official Index to the Marvel Universe (2009) #14,14,2010-02-24T00:00:00-0500,Official Index to the Marvel Universe (2009 - 2010),6579,3.99
7744,Captain America (1968) #363,363,1989-11-30T00:00:00-0500,Captain America (1968 - 1996),1996,0
47466,Avengers Arena (2012) #2 (2nd Printing Variant),2,2013-02-27T00:00:00-0500,Avengers Arena (2012 - Present),16875,2.99
7584,Captain America (1968) #203,203,1976-11-10T00:00:00-0500,Captain America (1968 - 1996),1996,0.3
10373,New Mutants (1983) #36,36,1986-02-10T00:00:00-0500,New Mutants (1983 - 1991),2055,0.75
18832,Spectacular Spider-Man (2003) #1,1,2003-09-01T00:00:00-0400,Spectacular Spider-Man (2003 - 2005),556,0
21740,Immortal Iron Fist (2006) #18,18,2008-08-27T00:00:00-0400,Immortal Iron Fist (2006 - 2009),1140,2.99
22135,Strange Tales (1973) #183,183,1976-01-10T00:00:00-0500,Strange Tales (1973 - 1976),5852,0
315,Gun Theory (2003) #2,2,2003-10-22T00:00:00-0400,Gun Theory (2003),649,2.5
1144,Marvel Encyclopedia Vol. 3: The Hulk (Hardcover),0,1999-11-30T00:00:00-0500,Marvel Encyclopedia Vol. 3: The Hulk (1999),203,9.99
6671,Amazing Spider-Man (1963) #27,27,1965-08-10T00:00:00-0400,Amazing Spider-Man (1963 - 1998),1987,0.12
24003,Secret Warriors (2008) #3,3,2009-04-01T00:00:00-0400,Secret Warriors (2008 - 2011),6796,2.99
25408,Hulk: Winter Guard One-Shot (2009) #1,1,2009-12-03T00:00:00-0500,Hulk: Winter Guard One-Shot (2009),7877,3.99
8333,Daredevil (1963) #333,333,1994-10-10T00:00:00-0400,Daredevil (1963 - 1998),2002,1.5
40032,Ultimate Fallout (2011) #3 (Djurdjevic Variant),3,2011-07-27T00:00:00-0400,Ultimate Fallout (2011),14807,3.99
38153,Hawkeye: Blind Spot (2011) #2,2,2011-03-09T00:00:00-0500,Hawkeye: Blind Spot (2011),13731,2.99
3141,Gravity: Big-City Super Hero (Digest),0,2005-12-14T00:00:00-0500,Gravity: Big-City Super Hero (2005),1517,7.99
20980,Marvel Adventures Spider-Man (2005) #38,38,2008-04-02T00:00:00-0400,Marvel Adventures Spider-Man (2005 - 2010),866,2.99
40949,Astonishing X-Men (Hardcover),1,2012-08-22T00:00:00-0400,Astonishing X-Men (2011 - Present),15164,24.99
23702,Secret Wars II (Hardcover),0,2009-05-13T00:00:00-0400,Secret Wars II (2009 - Present),6860,99.99
9323,Inhumans (2000) #2,2,2000-07-10T00:00:00-0400,Inhumans (2000),2027,0
48928,Young Avengers (2013) #11 (Deodato Thor Battle Variant),11,2013-10-23T00:00:00-0400,Young Avengers (2013 - Present),17647,2.99
26101,Nyx: No Way Home (Trade Paperback),0,2009-08-19T00:00:00-0400,Nyx: No Way Home (2009 - Present),8168,19.99
12754,Alpha Flight (1983) #88,88,1990-09-01T00:00:00-0400,Alpha Flight (1983 - 1994),2116,0
17006,Rawhide Kid (1960) #44,44,1965-02-10T00:00:00-0500,Rawhide Kid (1960 - 1979),2988,0
7428,Cable (1993) #51,51,1998-02-01T00:00:00-0500,Cable (1993 - 2002),1995,1.99
18291,Wolverine/Doop (2003) #1,1,-0001-11-30T00:00:00-0500,Wolverine/Doop (2003),3647,0
9225,Incredible Hulk (1962) #414,414,1994-02-10T00:00:00-0500,Incredible Hulk (1962 - 1999),2021,1.25
21249,Avengers/Invaders (2008) #1 (ROSS SKETCH VARIANT),1,2008-05-07T00:00:00-0400,Avengers/Invaders (2008 - 2009),4864,2.99
39502,Deadpool: Space Oddity (Hardcover),1,2011-06-15T00:00:00-0400,Deadpool: Space Oddity (2011 - Present),14457,19.99
1114,Fantastic Four Vol. 1: Imaginauts (Trade Paperback),0,2003-04-23T00:00:00-0400,Fantastic Four Vol. 1: Imaginauts (2003),174,9.99
47382,Superior Spider-Man (2013) #18,18,2013-09-18T00:00:00-0400,Superior Spider-Man (2013 - Present),17554,3.99
43545,Avengers (2012) #15,15,2013-07-03T00:00:00-0400,Avengers (2012 - Present),16452,3.99
29108,Astonishing X-Men: Exogenetic (Hardcover),0,2010-10-27T00:00:00-0400,Astonishing X-Men: Exogenetic (2010),9382,19.99
15644,Daredevil (1998) #41,41,2003-03-15T00:00:00-0500,Daredevil (1998 - 2011),449,0
3952,New Mangaverse (2006) #3,3,2006-03-15T00:00:00-0500,New Mangaverse (2006),993,2.99
33865,Thor: First Thunder (2010) #1,1,2010-09-15T00:00:00-0400,Thor: First Thunder (2010 - 2011),10705,3.99
18163,X-Men: Evolution (2001) #8,8,-0001-11-30T00:00:00-0500,X-Men: Evolution (2001 - 2002),2320,0
1380,Essential Monster of Frankenstein Vol. 1 (Trade Paperback),0,2004-10-06T00:00:00-0400,Essential Monster of Frankenstein Vol. 1 (2004),1387,9.99
8817,Eternals (1976) #9,9,1977-03-10T00:00:00-0500,Eternals (1976 - 1978),2017,0.3
28954,Uncanny X-Men: First Class - Knights of Hykon (Graphic Novel),0,2010-04-14T00:00:00-0400,Uncanny X-Men: First Class - Knights of Hykon (2010),9642,14.99
13228,Fantastic Four (1961) #40,40,1965-07-10T00:00:00-0400,Fantastic Four (1961 - 1998),2121,0.12
12238,X-Factor (1986) #22,22,1987-11-10T00:00:00-0500,X-Factor (1986 - 1998),2098,0
22901,Hulk (2008) #9 (CHO (50/50 COVER)),9,2008-12-24T00:00:00-0500,Hulk (2008 - 2012),3374,2.99
40548,Journey Into Mystery (2011) #648,648,2013-01-30T00:00:00-0500,Journey Into Mystery (2011 - Present),14764,2.99
43305,Guardians of the Galaxy (2013) #1,1,2013-03-27T00:00:00-0400,Guardians of the Galaxy (2013 - Present),16410,3.99
22440,Navy Deep Down (2008) #1,1,-0001-11-30T00:00:00-0500,Navy Deep Down (2008),6063,0
37365,Iron Man: Titanium (2010) #1,1,2010-10-13T00:00:00-0400,Iron Man: Titanium (2010),13421,4.99
47235,Astonishing X-Men (2004) #60 (Noto Variant),60,2013-03-27T00:00:00-0400,Astonishing X-Men (2004 - Present),744,3.99
29726,Realm of Kings: Son of Hulk (2010) #4,4,2010-05-05T00:00:00-0400,Realm of Kings: Son of Hulk (2010),9252,3.99
30321,Amazing Spider-Man (1999) #646,646,2010-10-27T00:00:00-0400,Amazing Spider-Man (1999 - 2013),454,2.99
21501,Daredevil (1998) #109,109,2008-07-23T00:00:00-0400,Daredevil (1998 - 2011),449,2.99
18386,What If? (1989) #8,8,1989-12-20T00:00:00-0500,What If? (1989 - 1998),3648,1.25
8885,Human Torch (1940) #26,26,1947-04-10T00:00:00-0500,Human Torch (1940 - 1954),2020,0
10008,Marvel Comics (1939) #1,1,1939-11-10T00:00:00-0500,Marvel Comics (1939),2038,0.1
27423,Dark Reign: The List - Wolverine (2009) #1,1,2009-10-28T00:00:00-0400,Dark Reign: The List - Wolverine (2009),8752,3.99
10729,Sgt. Fury and His Howling Commandos (1963) #68,68,1969-07-10T00:00:00-0400,Sgt. Fury and His Howling Commandos (1963 - 1974),2067,0
13221,Fantastic Four (1961) #394,394,1994-11-10T00:00:00-0500,Fantastic Four (1961 - 1998),2121,0
40112,Amazing Spider-Man (1999) #689,689,2012-07-04T00:00:00-0400,Amazing Spider-Man (1999 - 2013),454,3.99
46612,Uncanny Avengers (2012) #1 (Pichelli Variant),1,2012-10-10T00:00:00-0400,Uncanny Avengers (2012 - Present),16414,3.99
21029,Cable (2008) #2 (DAVID FINCH VARIANT),2,2008-04-02T00:00:00-0400,Cable (2008 - 2010),4002,2.99
20376,Defenders (1972) #65,65,1978-11-10T00:00:00-0500,Defenders (1972 - 1986),3743,0.35
31202,Hercules: Twilight of a God (2010) #1,1,2010-06-03T00:00:00-0400,Hercules: Twilight of a God (2010),9899,3.99
31766,Dark Reign: Hawkeye (Trade Paperback),0,2010-04-28T00:00:00-0400,Dark Reign: Hawkeye (2010 - Present),7689,16.99
4099,Marvel Milestones (2005) #13,13,2006-04-26T00:00:00-0400,Marvel Milestones (2005 - 2007),901,3.99
22195,Punisher War Journal (1988) #4,4,1989-03-10T00:00:00-0500,Punisher War Journal (1988 - 1995),5860,1.5
2108,Marvel Nemesis: The Imperfects (2005) #2,2,2005-06-08T00:00:00-0400,Marvel Nemesis: The Imperfects (2005),881,2.99
40169,X-Men Legacy (2008) #246 (2nd Printing Variant),246,2011-05-11T00:00:00-0400,X-Men Legacy (2008 - 2012),3754,2.99
49863,Winter Soldier: The Bitter March (2014) #1 (Lee Sketch Variant),1,2014-02-12T00:00:00-0500,Winter Soldier: The Bitter March (2014 - Present),18701,3.99
16373,Tales of Suspsnse Transport (1959) #39,39,1963-03-10T00:00:00-0500,Tales of Suspsnse Transport (1959 - 1968),2725,0.12
17740,A-Next (1998) #10,10,1999-07-10T00:00:00-0400,A-Next (1998 - 1999),3620,1.99
1945,Black Panther (2005) #4,4,2005-05-18T00:00:00-0400,Black Panther (2005 - 2008),784,2.99
13861,Uncanny X-Men (1963) #320,320,1995-01-10T00:00:00-0500,Uncanny X-Men (1963 - 2011),2258,1.5
13093,Fantastic Four (1961) #279,279,1985-06-10T00:00:00-0400,Fantastic Four (1961 - 1998),2121,0.65
26284,Secret Warriors (2008) #11,11,2009-12-23T00:00:00-0500,Secret Warriors (2008 - 2011),6796,2.99
30085,Generation Hope (2010) #5,5,2011-03-16T00:00:00-0400,Generation Hope (2010 - 2012),9895,2.99
7212,Avengers (1963) #333,333,1991-06-10T00:00:00-0400,Avengers (1963 - 1996),1991,0
17652,Iron Man and Power Pack (2007) #3,3,2008-01-16T00:00:00-0500,Iron Man and Power Pack (2007 - 2008),3077,2.99
16890,Amazing Spider-Man Annual (1964) #16,16,1982-01-16T00:00:00-0500,Amazing Spider-Man Annual (1964 - Present),2984,0
1086,Daredevil Vol. III (Hardcover),0,2003-02-11T00:00:00-0500,Daredevil Vol. III (2003 - 2004),146,9.99
9149,Incredible Hulk (1962) #338,338,1987-12-10T00:00:00-0500,Incredible Hulk (1962 - 1999),2021,0.75
15286,Speedball (1988) #4,4,1988-12-10T00:00:00-0500,Speedball (1988 - 1989),2293,0.75
1757,Daredevil (1998) #71,71,2005-03-23T00:00:00-0500,Daredevil (1998 - 2011),449,2.99
2265,Essential Spider-Man Vol. 2 (Trade Paperback),0,2005-07-20T00:00:00-0400,Essential Spider-Man Vol. 2 (2005),1571,9.99
2301,Uncanny X-Men (1963) #463,463,2005-08-03T00:00:00-0400,Uncanny X-Men (1963 - 2011),2258,2.5
14692,"Peter Parker, the Spectacular Spider-Man (1976) #234",234,1996-05-10T00:00:00-0400,"Peter Parker, the Spectacular Spider-Man (1976 - 1998)",2271,0
14200,Wolverine (1988) #77,77,1994-01-10T00:00:00-0500,Wolverine (1988 - 2003),2262,0
36485,Avengers Academy (2010) #22,22,2011-11-16T00:00:00-0500,Avengers Academy (2010 - 2012),9086,2.99
33881,Shadowland: Blood on the Streets (2010) #2,2,2010-09-09T00:00:00-0400,Shadowland: Blood on the Streets (2010),10922,3.99
23230,Ultimatum: March on Ultimatum Premiere (Hardcover),0,2009-01-28T00:00:00-0500,Ultimatum: March on Ultimatum Premiere (2009 - Present),6662,24.99
10661,Sgt. Fury and His Howling Commandos (1963) #114,114,1973-09-10T00:00:00-0400,Sgt. Fury and His Howling Commandos (1963 - 1974),2067,0
3499,Exiles Vol. 12: World Tour Book 1 (Trade Paperback),0,2006-05-24T00:00:00-0400,Exiles Vol. 12: World Tour Book 1 (2006),1563,9.99
17937,West Coast Avengers (1984) #4,4,1984-12-10T00:00:00-0500,West Coast Avengers (1984),3631,0.75
10450,Omega: The Unknown (1976) #7,7,1977-03-10T00:00:00-0500,Omega: The Unknown (1976 - 1977),2056,0.3
18580,Two-Gun Kid (1948) #59,59,1961-04-10T00:00:00-0500,Two-Gun Kid (1948 - 1977),3662,0
17748,A-Next (1998) #7,7,1999-04-10T00:00:00-0400,A-Next (1998 - 1999),3620,1.99
20327,Defenders (1972) #20,20,1975-02-10T00:00:00-0500,Defenders (1972 - 1986),3743,0.25
7692,Captain America (1968) #311,311,1985-11-10T00:00:00-0500,Captain America (1968 - 1996),1996,0
9336,Iron Man (1968) #107,107,1978-02-10T00:00:00-0500,Iron Man (1968 - 1996),2029,0.35
21109,Howard the Duck (1976) #21,21,1978-02-10T00:00:00-0500,Howard the Duck (1976 - 1979),4767,0.35
11695,Thor (1966) #367,367,1986-05-10T00:00:00-0400,Thor (1966 - 1996),2083,0
38412,Hulk Vol. 2: Red & Green (Reprint) (Trade Paperback),0,2011-02-16T00:00:00-0500,Hulk Vol. 2: Red & Green (Reprint) (2009 - Present),13839,15.99
12192,X-Factor (1986) #115,115,1995-10-10T00:00:00-0400,X-Factor (1986 - 1998),2098,0
26755,Thunderbolts (2006) #133,133,2009-06-24T00:00:00-0400,Thunderbolts (2006 - 2012),18527,2.99
11324,Tales of Suspense (1959) #79,79,1966-07-10T00:00:00-0400,Tales of Suspense (1959 - 1968),2079,0.12
37533,Magician: Apprentice Riftwar Saga (2010) #16,16,1961-01-01T00:00:00-0500,Magician: Apprentice Riftwar Saga (2010 - Present),13431,0
17414,X-Men: Die by the Sword (2007) #4,4,2007-12-05T00:00:00-0500,X-Men: Die by the Sword (2007 - 2008),2890,2.99
37514,Giant-Size Astonishing X-Men (2008) #2,2,1961-01-01T00:00:00-0500,Giant-Size Astonishing X-Men (2008),3801,0
29772,Herc (2010) #7,7,2011-09-14T00:00:00-0400,Herc (2010 - 2011),9898,2.99
16940,Rawhide Kid (1960) #113,113,1973-07-10T00:00:00-0400,Rawhide Kid (1960 - 1979),2988,0
38298,Avengers: Official Index to the Marvel Universe GN-TPB (Graphic Novel),1,2011-09-14T00:00:00-0400,Avengers: Official Index to the Marvel Universe GN-TPB (2011 - Present),13799,19.99
108,Runaways (2003) #12,12,2004-02-18T00:00:00-0500,Runaways (2003 - 2004),2584,2.99
23937,Astonishing X-Men (2004) #29,29,2009-04-22T00:00:00-0400,Astonishing X-Men (2004 - Present),744,2.99
31258,Legion of Monsters (2011) #4,4,2012-01-18T00:00:00-0500,Legion of Monsters (2011 - 2012),9914,3.99
