ID,status,sex, real_name, current_alias, image
1009229,Neutral,Man, Frank Castle (legally changed from Francis Castiglione for a 3rd tour of Vietnam) ,Punisher,http://vignette3.wikia.nocookie.net/marveldatabase/images/5/5d/Original_Sin_Vol_1_4_Dell%27Otto_Variant_Textless.jpg
1011356,Neutral,Man, Unknown,Frank,http://i.annihil.us/u/prod/marvel/i/mg/a/00/4d78fbb55546e/portrait_incredible.jpg
1009539,Heroes,Man, Franklin Benjamin Richards ,Franklin Richards,http://i.annihil.us/u/prod/marvel/i/mg/f/00/535fedbaaf234/portrait_incredible.jpg
1010980,Heroes,Man, Franklin Storm , Franklin Storm,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c0032a9477bc/portrait_incredible.jpg
1011240,Neutral,Man,Unknown ,Freak,http://i.annihil.us/u/prod/marvel/i/mg/1/50/4ce5a5b3cc0aa/portrait_incredible.jpg
1010670,Neutral,Man, Eugene Paul Patilio ,Frog-Man,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4def9bf15ce30/portrait_incredible.jpg
1009377,Neutral,Man, Gabriel Gabe Jones ,Gabe Jones,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4ce5a0155d904/portrait_incredible.jpg
1009312,Villains,Man, Galan ,Galactus,http://i.annihil.us/u/prod/marvel/i/mg/5/03/528d31a791308/portrait_incredible.jpg
1009313,Heroes,Man, Remy Etienne LeBeau  ,Gambit,http://i.annihil.us/u/prod/marvel/i/mg/a/40/52696aa8aee99/portrait_incredible.jpg
1010832,Neutral,Man, Isaac Christians ,Gargoyle,http://vignette3.wikia.nocookie.net/marveldatabase/images/d/d0/Isaac_Christians_%28Earth-616%29.jpg
1012513,Villains,Man, Yuri Topolov ,Gargoyle,http://vignette1.wikia.nocookie.net/marveldatabase/images/6/60/Gargoyle_II_001.jpg
1009383,Heroes,Man, Garrison Kane  ,Kane,http://i.annihil.us/u/prod/marvel/i/mg/8/f0/4c003e9db374b/portrait_incredible.jpg
1009315,Heroes,Man,Unknown ,Gateway,http://i.annihil.us/u/prod/marvel/i/mg/5/f0/4c003ef236e72/portrait_incredible.jpg
1009316,Neutral,Man, Joseph Joe Green  ,Sergeant Green ,http://i.annihil.us/u/prod/marvel/i/mg/7/20/535ff2a48869b/portrait_incredible.jpg
1011248,Heroes,Woman, Delilah Dee Dee Dearborn ,Geiger,http://i.annihil.us/u/prod/marvel/i/mg/9/20/52740dec5e17a/portrait_incredible.jpg
1011098,Heroes,Man, Genis-Vell ,Photon,http://vignette4.wikia.nocookie.net/marveldatabase/images/7/7d/Photon.jpg
1010749,Heroes,Woman, Gertrude Yorkes ,Gert,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c00359a2be7b/portrait_incredible.jpg
1010925,Heroes,Man, Daniel Ketch ,Ghost Rider,http://i.annihil.us/u/prod/marvel/i/mg/c/50/535feaa671cc6/portrait_incredible.jpg
1009318,Heroes,Man, Johnathon Blaze ,Ghost Rider,http://i.annihil.us/u/prod/marvel/i/mg/3/80/52696ba1353e7/portrait_incredible.jpg
1009320,Neutral,Man, Henry Jonathan Pym ,Ultron,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/4ce43388b9255/portrait_incredible.jpg
1011055,Villains,Man,Unknown ,Gideon,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4c00311236811/portrait_incredible.jpg
1014982,Neutral,Man, Git Hoskins , Git Hoskins,http://i.annihil.us/u/prod/marvel/i/mg/1/c0/4cd05c0c4ffad/portrait_incredible.jpg
1009321,Heroes,Man, Kallark ,Gladiator,http://i.annihil.us/u/prod/marvel/i/mg/9/03/52696b33b7920/portrait_incredible.jpg
1011256,Villains,Man, Melvin Potter ,Gladiator,http://i.annihil.us/u/prod/marvel/i/mg/f/90/4ce5a5ca49c7f/portrait_incredible.jpg
1009645,Villains,Man, Glenn Talbot ,Colonel Glenn Talbot,http://vignette3.wikia.nocookie.net/marveldatabase/images/c/c5/Glenn_Talbot_%28Earth-616%29_0001.gif
1011144,Neutral,Man, Thomas Gideon ,Glorian,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4c002f81ea1f8/portrait_incredible.jpg
1009322,Neutral,Man, Madelyne Jennifer Pryor-Summers ,Red Queen,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/52bc8219eb973/portrait_incredible.jpg
1010927,Heroes,Man, William Barrett Foster ,Goliath ,http://i.annihil.us/u/prod/marvel/i/mg/2/f0/4c00343d177d6/portrait_incredible.jpg
1009324,Neutral,Man, Gorgon Petragon ,Gorgon,http://i.annihil.us/u/prod/marvel/i/mg/9/60/526033e7ac8ee/portrait_incredible.jpg
1010731,Heroes,Man, Kenneth Hale ,Gorilla-Man,http://i.annihil.us/u/prod/marvel/i/mg/3/30/4c00378d65a54/portrait_incredible.jpg
1011076,Villains,Man, En Dwi Gast ,Grandmaster,http://i.annihil.us/u/prod/marvel/i/mg/5/10/4c0030dc410d6/portrait_incredible.jpg
1010702,Neutral,Man, Greg Willis ,Gravity,http://i.annihil.us/u/prod/marvel/i/mg/5/70/526033d50fa1b/portrait_incredible.jpg
1014985,Neutral,Man, Norman Virgil Osborn ,Norman Osborn,http://i.annihil.us/u/prod/marvel/i/mg/e/f0/4cd05ee55faa2/portrait_incredible.jpg
1010928,Villains,Man, Harold Osborn , Green Goblin,http://vignette1.wikia.nocookie.net/marveldatabase/images/2/2c/Harold_Lyman_%28Earth-616%29_from_Amazing_Spider-Man_Vol_4_3_001.jpg
1011420,Villains,Man, Paul Pierre Duval ,Grey Gargoyle,http://i.annihil.us/u/prod/marvel/i/mg/9/03/528d319931e60/portrait_incredible.jpg
1011292,Neutral,Man, Jonas Graymalkin ,Graymalkin,http://vignette2.wikia.nocookie.net/marveldatabase/images/b/b0/Graymalkin_003.jpg
1009328,Villains,Man, Eric Williams ,Grim Reaper,http://i.annihil.us/u/prod/marvel/i/mg/6/b0/4c003ee8885e4/portrait_incredible.jpg
1010743,Heroes,Man, Groot ,Groot,http://i.annihil.us/u/prod/marvel/i/mg/3/10/526033c8b474a/portrait_incredible.jpg
1009330,Heroes,Man, James MacDonald Hudson ,Guardian,http://i.annihil.us/u/prod/marvel/i/mg/6/50/4dd531d26079c/portrait_incredible.jpg
1009619,Neutral,Woman, Gwendolyne Stacy  ,Gwen Stacy,http://i.annihil.us/u/prod/marvel/i/mg/8/40/4c003ad20ab78/portrait_incredible.jpg
1009332,Heroes,Man, Humanoid Experimental Robot B-Type Integrated Electronics  ,H.E.R.B.I.E.,http://i.annihil.us/u/prod/marvel/i/mg/c/e0/4ce59fe9811cb/portrait_incredible.jpg
1009333,Neutral,Man, Tony Masterson ,Half-life,http://i.annihil.us/u/prod/marvel/i/mg/a/20/4ce59ff485b35/portrait_incredible.jpg
1009334,Villains,Man, Joseph (last name unrevealed) ,Hammerhead,http://i.annihil.us/u/prod/marvel/i/mg/5/c0/4c003ee47c207/portrait_incredible.jpg
1011490,Heroes,Man, Henry Jonathan Pym ,Ultron,http://i.annihil.us/u/prod/marvel/i/mg/2/b0/5205305343bfd/portrait_incredible.jpg
1011091,Heroes,Man, Hannibal King , Hannibal King,http://vignette4.wikia.nocookie.net/marveldatabase/images/c/c1/Hannibal_King_%28Earth-616%29_0001.gif
1009348,Neutral,Man, Harold Joseph Happy Hogan ,Happy Hogan,http://i.annihil.us/u/prod/marvel/i/mg/8/50/4ce5a00362b2c/portrait_incredible.jpg
1010821,Neutral,Man, Roger Brokeridge ,Hardball,http://i.annihil.us/u/prod/marvel/i/mg/3/60/535ff2b245409/portrait_incredible.jpg
1009336,Neutral,Man, Kodiak Noatak  ,Harpoon,http://vignette2.wikia.nocookie.net/marveldatabase/images/7/75/Kodiak_Noatak_%28Earth-616%29_from_X-Men_Battle_of_the_Atom_Mobile_Card_Game.png
1011069,Heroes,Man, Johannes Haff  ,Harrier,http://i.annihil.us/u/prod/marvel/i/mg/b/30/4c0030e7aba3e/portrait_incredible.jpg
1009339,Neutral,Man, Harry Thornton ,Harry Heck,http://vignette2.wikia.nocookie.net/marveldatabase/images/4/4c/Harry_Thornton_%28Earth-616%29.jpg
1009486,Villains,Man, Harold Lyman (legally changed from Harold Osborn) , Harold Lyman (legally changed from Harold Osborn),http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4ce5a0b3181d8/portrait_incredible.jpg
1010816,Villains,Man, Adolf Hitler , Adolf Hitler,http://i.annihil.us/u/prod/marvel/i/mg/5/50/4c0035ea3151e/portrait_incredible.jpg
1009337,Heroes,Man, Alexander Alex Summers ,Havok,http://i.annihil.us/u/prod/marvel/i/mg/9/e0/5261659ebeaf8/portrait_incredible.jpg
1009338,Heroes,Man, Clinton Francis Clint Barton ,Hawkeye,http://i.annihil.us/u/prod/marvel/i/mg/e/90/50fecaf4f101b/portrait_incredible.jpg
1010808,Heroes,Woman, Katherine Elizabeth Bishop ,Hawkeye ,http://i.annihil.us/u/prod/marvel/i/mg/c/10/537bad9caa831/portrait_incredible.jpg
1009475,Heroes,Man, Jack Monroe ,Nomad,http://i.annihil.us/u/prod/marvel/i/mg/3/50/4c003d1875f38/portrait_incredible.jpg
1011427,Neutral,Man, Rebecca Rikki Barnes ,Bucky,http://i.annihil.us/u/prod/marvel/i/mg/9/50/4ce5a79501bd6/portrait_incredible.jpg
1010955,Neutral,Man, Steven Grant Rogers , Steven Grant Rogers,http://vignette2.wikia.nocookie.net/marveldatabase/images/9/9c/Steven_Rogers_%28Earth-616%29_from_Captain_America_Sam_Wilson_Vol_1_7.jpg
1009325,Villains,Man, Norman Virgil Osborn ,Norman Osborn,http://i.annihil.us/u/prod/marvel/i/mg/3/f0/51e829cd06982/portrait_incredible.jpg
1010063,Heroes,Man, Norrin Radd ,Silver Surfer,http://i.annihil.us/u/prod/marvel/i/mg/d/50/4c00393385563/portrait_incredible.jpg
1009476,Heroes,Man, Jean-Paul Beaubier ,Northstar,http://i.annihil.us/u/prod/marvel/i/mg/2/c0/4c003d15985a0/portrait_incredible.jpg
1009477,Heroes,Man, Richard Rider ,Nova,http://i.annihil.us/u/prod/marvel/i/mg/1/00/51756578d2a75/portrait_incredible.jpg
1010956,Heroes,Woman, Frankie Raye ,Nova,http://i.annihil.us/u/prod/marvel/i/mg/9/f0/53176fd93dbc9/portrait_incredible.jpg
1017078,Neutral,Man, Samuel Alexander ,Nova,http://i.annihil.us/u/prod/marvel/i/mg/e/20/5269615681f91/portrait_incredible.jpg
1010707,Villains,Man, Frank Charles Simpson  ,Nuke,http://i.annihil.us/u/prod/marvel/i/mg/c/10/4ce5a28ac1c48/portrait_incredible.jpg
1009620,Neutral,Man, Obadiah Stane ,Iron Monger,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4ce5a1b721545/portrait_incredible.jpg
1009480,Neutral,Man, Odin Borson , Odin Borson,http://i.annihil.us/u/prod/marvel/i/mg/3/00/539a06a64b262/portrait_incredible.jpg
1009481,Neutral,Man,Unknown ,Ogun,http://i.annihil.us/u/prod/marvel/i/mg/b/a0/4c003d0c92efb/portrait_incredible.jpg
1010882,Heroes,Woman, Old Lace , Old Lace,http://i.annihil.us/u/prod/marvel/i/mg/8/c0/4c00359a2be7b/portrait_incredible.jpg
1009482,Villains,Man, Arkady Gregorivich Rossovich  ,Omega Red,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c003d09267ae/portrait_incredible.jpg
1011329,Neutral,Man, Karima Shapandar , Karima Shapandar,http://i.annihil.us/u/prod/marvel/i/mg/8/70/4c002e4dc5f11/portrait_incredible.jpg
1011123,Neutral,Man, Model X3Z ,Omega the Unknown,http://i.annihil.us/u/prod/marvel/i/mg/f/10/4ce5a4e4cd15d/portrait_incredible.jpg
1009483,Villains,Man,Unknown ,Onslaught,http://i.annihil.us/u/prod/marvel/i/mg/6/60/535febc427605/portrait_incredible.jpg
1009484,Neutral,Woman, Sybil ,Oracle,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c003d0361454/portrait_incredible.jpg
1011202,Villains,Man, Ord , Ord,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c002f1c476f9/portrait_incredible.jpg
1009485,Neutral,Man, Guy Smith ,Mister Sensitive,http://vignette3.wikia.nocookie.net/marveldatabase/images/9/92/Guy_Smith_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Vol_1_7.jpg
1010957,Villains,Man, Peter ,Orphan-Maker,http://i.annihil.us/u/prod/marvel/i/mg/c/50/4c7c63f383bac/portrait_incredible.jpg
1009479,Neutral,Man, Otto Gunther Octavius ,The Living Brain,http://vignette4.wikia.nocookie.net/marveldatabase/images/f/fa/Otto_Octavius_%28Earth-616%29_from_Amazing_Spider-Man_Vol_4_1_001.jpg
1011228,Neutral,Man, Lance Temple ,Outlaw Kid,http://vignette2.wikia.nocookie.net/marveldatabase/images/b/b3/Lance_temple_outlaw_kid.jpg
1011028,Villains,Man, Leland Owlsley ,Owl,http://i.annihil.us/u/prod/marvel/i/mg/9/40/4ce5a45d60e63/portrait_incredible.jpg
1009488,Villains,Man, Ozymandias , Ozymandias,http://vignette4.wikia.nocookie.net/marveldatabase/images/8/86/Ozymandias_%28Earth-616%29_002.jpg
1011150,Villains,Man, Paibok ,Power Skrull,http://i.annihil.us/u/prod/marvel/i/mg/3/30/4c002f617817e/portrait_incredible.jpg
1010873,Heroes,Man, Unknown ,Paladin,http://i.annihil.us/u/prod/marvel/i/mg/c/30/535ff3bef14c1/portrait_incredible.jpg
1010708,Neutral,Man, Richard Palance ,Pandemic,http://vignette2.wikia.nocookie.net/marveldatabase/images/4/47/X-Men_Messiah_Complex_-_Mutant_Files_Vol_1_1_page_49_Richard_Palance_%28Earth-616%29.jpg
1011321,Villains,Woman, Piper Dali  ,Paper Doll,http://i.annihil.us/u/prod/marvel/i/mg/9/10/4ce5a65b2e406/portrait_incredible.jpg
1010357,Neutral,Man, James Howlett ,Wolverine,http://vignette2.wikia.nocookie.net/marveldatabase/images/1/17/Wolverine_Vol_6_2_Granov_Variant_Textless.jpg
1009492,Heroes,Man, Elijah Bradley ,Patriot,http://i.annihil.us/u/prod/marvel/i/mg/8/b0/4c003cfda4644/portrait_incredible.jpg
1011351,Neutral,Man, Mavis Trent ,Payback,http://vignette1.wikia.nocookie.net/marveldatabase/images/3/3d/True_Believers_Vol_1_1.jpg
1009493,Heroes,Man, Robert Robbie Baldwin ,Speedball,http://i.annihil.us/u/prod/marvel/i/mg/6/90/52695808ada2e/portrait_incredible.jpg
1009494,Neutral,Woman, Virginia Pepper Potts-Hogan ,Rescue,http://i.annihil.us/u/prod/marvel/i/mg/c/f0/4ce188e09af9c/portrait_incredible.jpg
1010779,Heroes,Man, Peter Paul Wisdom ,Pete Wisdom,http://i.annihil.us/u/prod/marvel/i/mg/f/b0/4c003740c9027/portrait_incredible.jpg
1009491,Neutral,Man, Dr. Peter Benjamin Parker ,Spider-Man,http://vignette3.wikia.nocookie.net/marveldatabase/images/5/5f/Amazing_Spider-Man_Vol_4_1.6_Textless.jpg
1010734,Neutral,Man, Peter Jason Quill , Peter Jason Quill,http://vignette1.wikia.nocookie.net/marveldatabase/images/c/ce/Legendary_Star-Lord_Vol_1_1_Textless.jpg
1011419,Neutral,Man, Richard Dick Jones ,Phantom Reporter,http://i.annihil.us/u/prod/marvel/i/mg/9/90/4ce5a77f0492c/portrait_incredible.jpg
1011369,Neutral,Man, Philip Aaron Sheldon  , Philip Aaron Sheldon ,http://i.annihil.us/u/prod/marvel/i/mg/9/80/4ce5a6f45075d/portrait_incredible.jpg
1011045,Heroes,Man, Jason Dean ,Photon,http://vignette1.wikia.nocookie.net/marveldatabase/images/a/a3/Photon_Jason_Dean.png
1010741,Neutral,Man, Phyla-Vell ,Martyr,http://vignette4.wikia.nocookie.net/marveldatabase/images/7/74/Guardians_of_the_Galaxy_Vol_2_12_Textless.jpg
1010886,Villains,Man, Brian Phillip Calusky ,Piledriver,http://i.annihil.us/u/prod/marvel/i/mg/e/e0/4ce5a3bf4b3c4/portrait_incredible.jpg
1010762,Neutral,Man, Pip Gofern , Pip Gofern,http://i.annihil.us/u/prod/marvel/i/mg/9/30/4ce5a30a8249e/portrait_incredible.jpg
1011179,Heroes,Woman, Megan Gwynn ,Pixie,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4c002f2d626ee/portrait_incredible.jpg
1009498,Neutral,Man,Unknown ,Plazm,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009499,Heroes,Woman, Lorna Sally Dane ,Polaris,http://i.annihil.us/u/prod/marvel/i/mg/c/c0/5274122562b05/portrait_incredible.jpg
1009501,Neutral,Man, Kevin Tremain ,Post,http://vignette2.wikia.nocookie.net/marveldatabase/images/3/3a/Kevin_Tremain_%28Earth-616%29_from_Cable_Vol_1_87.png
1011151,Heroes,Woman, Praxagora , Praxagora,http://i.annihil.us/u/prod/marvel/i/mg/c/20/4c002f58eeeb4/portrait_incredible.jpg
1011152,Neutral,Man, Preak ,Preak,http://i.annihil.us/u/prod/marvel/i/mg/8/e0/4c002f5458faa/portrait_incredible.jpg
1009502,Villains,Man,Unknown ,Pretty Boy,http://i.annihil.us/u/prod/marvel/i/mg/f/60/4c002e0305708/portrait_incredible.jpg
1011234,Neutral,Man, John Aman ,Prince of Orphans,http://vignette3.wikia.nocookie.net/marveldatabase/images/f/f9/John_Aman_%28Earth-616%29_006.jpg
1010750,Heroes,Woman, Molly Hayes , Molly Hayes,http://i.annihil.us/u/prod/marvel/i/mg/3/60/4c0037783e8b3/portrait_incredible.jpg
1009503,Villains,Man, Robbie (last name unrevealed) ,Prism,http://vignette2.wikia.nocookie.net/marveldatabase/images/4/4d/Prism_%28Earth-616%29_from_Astonishing_X-Men_Vol_3_49.png
1011030,Heroes,Man, Richard Ritchie Gilmore ,Prodigy,http://i.annihil.us/u/prod/marvel/i/mg/c/20/535feca6710cd/portrait_incredible.jpg
1009504,Heroes,Man, Charles Francis Xavier ,Professor X,http://i.annihil.us/u/prod/marvel/i/mg/3/e0/528d3378de525/portrait_incredible.jpg
1009505,Neutral,Man, Kevin MacTaggert ,Proteus,http://i.annihil.us/u/prod/marvel/i/mg/a/10/535fedc85b486/portrait_incredible.jpg
1009506,Neutral,Man, John Proudstar ,Thunderbird,http://vignette1.wikia.nocookie.net/marveldatabase/images/c/cb/John_Proudstar_%28Earth-616%29_Chaos_War_X-Men_Vol_1_2.png
1009507,Heroes,Man, Hobie Brown ,Prowler,http://i.annihil.us/u/prod/marvel/i/mg/8/50/4c003c8acc314/portrait_incredible.jpg
1010961,Neutral,Man, Rick Lawson ,Prowler,http://vignette4.wikia.nocookie.net/marveldatabase/images/f/fa/Rick_Lawson_%28Earth-616%29.jpg
1009511,Villains,Man, Unknown ,Psycho-Man,http://i.annihil.us/u/prod/marvel/i/mg/5/e0/4c003c82b377c/portrait_incredible.jpg
1009512,Heroes,Woman, Elizabeth Betsy Braddock ,Psylocke,http://i.annihil.us/u/prod/marvel/i/mg/1/50/526961ce86539/portrait_incredible.jpg
1009513,Heroes,Man, Eugene Milton Judd ,Puck,http://i.annihil.us/u/prod/marvel/i/mg/b/d0/4c003c7cc0d8f/portrait_incredible.jpg
1010962,Heroes,Woman, Zuzha Yu ,Puck,http://i.annihil.us/u/prod/marvel/i/mg/b/60/4c0033edbce41/portrait_incredible.jpg
1010865,Villains,Man, Gordon Fraley ,Puff Adder,http://i.annihil.us/u/prod/marvel/i/mg/4/c0/4c0035b602a0a/portrait_incredible.jpg
1011165,Neutral,Man,Unknown ,Caliban,http://i.annihil.us/u/prod/marvel/i/mg/b/40/image_not_available/portrait_incredible.jpg
1009514,Villains,Man, Thomas Fireheart ,Puma,http://i.annihil.us/u/prod/marvel/i/mg/7/c0/4c003c7a0ab21/portrait_incredible.jpg
1009515,Heroes,Man, Frank Castle (legally changed from Francis Castiglione for a 3rd tour of Vietnam) ,Punisher,http://i.annihil.us/u/prod/marvel/i/mg/3/90/5261675f6b22f/portrait_incredible.jpg
1009519,Villains,Man, Phillip Masters  ,Puppet Master,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c003c738f74c/portrait_incredible.jpg
1009520,Villains,Man, Zebediah Killgrave ,Purple Man,http://i.annihil.us/u/prod/marvel/i/mg/2/60/4c003c7030b39/portrait_incredible.jpg
1009522,Villains,Man, St. John Allerdyce ,Pyro,http://i.annihil.us/u/prod/marvel/i/mg/e/c0/4ce5a0eeab435/portrait_incredible.jpg
1009523,Neutral,Man, Phyla-Vell ,Martyr,http://i.annihil.us/u/prod/marvel/i/mg/6/03/52741171e681e/portrait_incredible.jpg
1010778,Heroes,Man, Wendell Elvis Vaughn , Wendell Elvis Vaughn,http://i.annihil.us/u/prod/marvel/i/mg/d/80/52741155a2994/portrait_incredible.jpg
1010334,Villains,Man, Quasi-Motivational Destruct Organism ,Quasimodo,http://i.annihil.us/u/prod/marvel/i/mg/5/d0/4c00392ddd605/portrait_incredible.jpg
1009387,Villains,Man, Quintavius Quirinius Quire  ,Kid Omega,http://i.annihil.us/u/prod/marvel/i/mg/6/40/4c003d7fc6294/portrait_incredible.jpg
1009524,Heroes,Man, Pietro Maximoff ,Quicksilver,http://i.annihil.us/u/prod/marvel/i/mg/6/f0/53176ffc42f58/portrait_incredible.jpg
1011334,Heroes,Man, Charles Chandler ,3-D Man,http://i.annihil.us/u/prod/marvel/i/mg/c/e0/535fecbbb9784/portrait_incredible.jpg
